windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,tcpPacketCount,udpPacketCount
23,1770807544.809892,1770807549.809892,1.0,135.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
24,1770807549.809892,1770807554.809892,223.0,311.72645739910314,432.2854637096774,3.0,3.0,4.0,4.0,223.0,0.0
25,1770807554.809892,1770807559.809892,66.0,95.83333333333333,126.1141831020095,3.0,3.0,2.0,2.0,16.0,48.0
26,1770807559.809892,1770807564.809892,5.0,269.2,302.11868528775244,2.0,2.0,2.0,2.0,5.0,0.0
27,1770807564.809892,1770807569.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1770807569.809892,1770807574.809892,53.0,79.73584905660377,104.0785854984655,2.0,2.0,2.0,2.0,5.0,48.0
29,1770807574.809892,1770807579.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1770807579.809892,1770807584.809892,9.0,194.22222222222223,232.6766951038381,3.0,3.0,4.0,4.0,9.0,0.0
31,1770807584.809892,1770807589.809892,48.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,48.0
32,1770807589.809892,1770807594.809892,5.0,269.2,302.11868528775244,2.0,2.0,2.0,2.0,5.0,0.0
33,1770807594.809892,1770807599.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1770807599.809892,1770807604.809892,61.0,77.14754098360656,97.12446242932722,2.0,2.0,2.0,2.0,5.0,56.0
35,1770807604.809892,1770807609.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1770807609.809892,1770807614.809892,39.0,181.3846153846154,216.78665420476318,7.0,7.0,7.0,7.0,37.0,2.0
37,1770807614.809892,1770807619.809892,68.0,79.69117647058823,121.29097336360519,4.0,4.0,3.0,3.0,9.0,57.0
38,1770807619.809892,1770807624.809892,5.0,269.2,302.11868528775244,2.0,2.0,2.0,2.0,5.0,0.0
39,1770807624.809892,1770807629.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1770807629.809892,1770807634.809892,63.0,76.60317460317461,95.5931465492098,2.0,2.0,2.0,2.0,5.0,58.0
41,1770807634.809892,1770807639.809892,1.0,135.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
42,1770807639.809892,1770807644.809892,27.0,217.96296296296296,260.59022968305584,3.0,3.0,6.0,6.0,27.0,0.0
43,1770807644.809892,1770807649.809892,46.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,44.0
44,1770807649.809892,1770807654.809892,10.0,311.8,302.67907463553246,2.0,2.0,3.0,3.0,10.0,0.0
45,1770807654.809892,1770807659.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1770807659.809892,1770807664.809892,44.0,117.22727272727273,174.83984214615194,2.0,2.0,3.0,3.0,10.0,34.0
47,1770807664.809892,1770807669.809892,1.0,135.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
48,1770807669.809892,1770807674.809892,12.0,276.5833333333333,286.24924242323993,3.0,3.0,5.0,5.0,12.0,0.0
49,1770807674.809892,1770807679.809892,59.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,59.0
50,1770807679.809892,1770807684.809892,10.0,311.8,302.67907463553246,2.0,2.0,3.0,3.0,10.0,0.0
51,1770807684.809892,1770807689.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1770807689.809892,1770807694.809892,814.0,328.16584766584765,483.4983379675912,5.0,5.0,12.0,12.0,750.0,64.0
53,1770807694.809892,1770807699.809892,56.0,711.1785714285714,719.35069477823,2.0,2.0,2.0,2.0,54.0,0.0
54,1770807699.809892,1770807704.809892,13.0,259.46153846153845,278.5320494379463,3.0,3.0,4.0,4.0,13.0,0.0
55,1770807704.809892,1770807709.809892,72.0,91.90277777777777,137.66771177518245,4.0,4.0,3.0,3.0,16.0,56.0
56,1770807709.809892,1770807714.809892,148.0,233.6418918918919,325.63791941305254,3.0,3.0,4.0,4.0,148.0,0.0
57,1770807714.809892,1770807719.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1770807719.809892,1770807724.809892,66.0,97.96969696969697,143.97200258778625,2.0,2.0,2.0,2.0,10.0,56.0
59,1770807724.809892,1770807729.809892,1.0,135.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
60,1770807729.809892,1770807734.809892,13.0,259.46153846153845,278.5320494379463,3.0,3.0,4.0,4.0,13.0,0.0
61,1770807734.809892,1770807739.809892,23.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,21.0
62,1770807739.809892,1770807744.809892,7.0,211.14285714285714,265.85988074637396,2.0,2.0,3.0,3.0,7.0,0.0
63,1770807744.809892,1770807749.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1770807749.809892,1770807754.809892,63.0,76.60317460317461,95.5931465492098,2.0,2.0,2.0,2.0,5.0,58.0
65,1770807754.809892,1770807759.809892,9.0,244.88888888888889,388.0352575618756,2.0,2.0,2.0,2.0,9.0,0.0
66,1770807759.809892,1770807764.809892,8.0,201.625,247.60621818870843,3.0,3.0,4.0,4.0,8.0,0.0
67,1770807764.809892,1770807769.809892,63.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,61.0
68,1770807769.809892,1770807774.809892,5.0,269.2,302.11868528775244,2.0,2.0,2.0,2.0,5.0,0.0
69,1770807774.809892,1770807779.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1770807779.809892,1770807784.809892,63.0,76.60317460317461,95.5931465492098,2.0,2.0,2.0,2.0,5.0,58.0
71,1770807784.809892,1770807789.809892,1.0,135.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
72,1770807789.809892,1770807794.809892,7.0,221.0,260.8128319951557,3.0,3.0,4.0,4.0,7.0,0.0
73,1770807794.809892,1770807799.809892,102.0,80.12745098039215,51.189740534724585,7.0,7.0,4.0,4.0,12.0,56.0
74,1770807799.809892,1770807804.809892,5.0,269.2,302.11868528775244,2.0,2.0,2.0,2.0,5.0,0.0
75,1770807804.809892,1770807809.809892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1770807809.809892,1770807814.809892,66.0,75.84848484848484,93.42611106344002,2.0,2.0,2.0,2.0,5.0,61.0
77,1770807814.809892,1770807819.809892,1.0,135.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
78,1770807819.809892,1770807824.809892,174.0,278.08620689655174,406.84598005258846,3.0,3.0,4.0,4.0,174.0,0.0
79,1770807824.809892,1770807829.809892,312.0,506.3076923076923,619.8040725106337,3.0,3.0,2.0,2.0,252.0,58.0
