windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueTCPSrcPorts,uniqueTCPDstPorts,uniqueUDPSrcPorts,uniqueUDPDstPorts,TCPPacketCount,UDPPacketCount,label
53185,1773402693.767854,1773402698.767854,9,149.66666666666666,141.88111220314,4,4,5,5,0,0,9,0,bulbchange
53186,1773402694.767854,1773402699.767854,9,149.66666666666666,141.88111220314,4,4,5,5,0,0,9,0,idle
53187,1773402695.767854,1773402700.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53188,1773402696.767854,1773402701.767854,105,673.3047619047619,767.6662075584064,7,7,6,6,2,2,103,2,idle
53189,1773402697.767854,1773402702.767854,910,1050.678021978022,945.8308322965665,7,7,6,6,2,2,908,2,idle
53190,1773402698.767854,1773402703.767854,1523,1077.6191726854893,1000.375641378498,5,5,4,4,2,2,1521,2,idle
53191,1773402699.767854,1773402704.767854,1700,1065.045294117647,989.9640636257291,5,5,4,4,2,2,1698,2,idle
53192,1773402700.767854,1773402705.767854,1902,1065.1435331230284,1007.5299988003426,5,5,4,4,2,2,1900,2,idle
53193,1773402701.767854,1773402706.767854,2029,1083.8866436668309,997.37242463194,3,3,3,3,0,0,2029,0,idle
53194,1773402702.767854,1773402707.767854,1398,1069.8547925608011,1034.196017525168,2,2,2,2,0,0,1398,0,idle
53195,1773402703.767854,1773402708.767854,1024,1035.310546875,975.3908263717573,2,2,2,2,0,0,1024,0,idle
53196,1773402704.767854,1773402709.767854,1012,1046.1363636363637,996.2480162952019,2,2,2,2,0,0,1012,0,idle
53197,1773402705.767854,1773402710.767854,1074,1037.6703910614526,943.984204477153,4,4,4,4,0,0,1074,0,idle
53198,1773402706.767854,1773402711.767854,970,1042.6,1003.4081133311932,4,4,4,4,0,0,970,0,idle
53199,1773402707.767854,1773402712.767854,1110,1020.0513513513514,940.8114871476319,8,8,5,5,2,2,1102,8,idle
53200,1773402708.767854,1773402713.767854,1014,984.120315581854,941.6870220534781,10,10,7,7,2,2,1006,8,bulboff
53201,1773402709.767854,1773402714.767854,855,971.5695906432749,925.590447421299,10,10,7,7,2,2,847,8,bulboff
53202,1773402710.767854,1773402715.767854,594,942.4713804713805,932.1629781845675,11,11,8,8,2,2,586,8,bulboff
53203,1773402711.767854,1773402716.767854,469,893.6844349680171,837.9160139057949,11,11,8,8,2,2,461,8,bulboff
53204,1773402712.767854,1773402717.767854,155,750.5290322580645,834.2105709885589,7,7,8,8,0,0,155,0,idle
53205,1773402713.767854,1773402718.767854,9,102.11111111111111,79.10822404220127,5,5,4,3,0,0,9,0,idle
53206,1773402714.767854,1773402719.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
53215,1773402723.767854,1773402728.767854,5,57.6,3.2863353450309964,2,2,2,2,0,0,5,0,idle
53216,1773402724.767854,1773402729.767854,8,57.75,3.1052950170405937,3,3,3,3,0,0,8,0,idle
53217,1773402725.767854,1773402730.767854,8,57.75,3.1052950170405937,3,3,3,3,0,0,8,0,idle
53218,1773402726.767854,1773402731.767854,8,57.75,3.1052950170405937,3,3,3,3,0,0,8,0,idle
53219,1773402727.767854,1773402732.767854,11,79.72727272727273,57.865518072667264,5,5,5,5,0,0,11,0,idle
53220,1773402728.767854,1773402733.767854,6,98.16666666666667,76.09577298816713,4,4,4,4,0,0,6,0,idle
53221,1773402729.767854,1773402734.767854,3,138.33333333333334,98.10368664496423,2,2,2,2,0,0,3,0,idle
53222,1773402730.767854,1773402735.767854,10,161.6,127.80123456193823,5,5,5,5,0,0,10,0,bulbon
53223,1773402731.767854,1773402736.767854,10,161.6,127.80123456193823,5,5,5,5,0,0,10,0,bulbon
53224,1773402732.767854,1773402737.767854,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
53225,1773402733.767854,1773402738.767854,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
53226,1773402734.767854,1773402739.767854,8,158.875,138.59338007278703,4,4,4,4,1,1,7,1,idle
53227,1773402735.767854,1773402740.767854,4,70.0,0.0,1,1,0,0,1,1,0,4,idle
53228,1773402736.767854,1773402741.767854,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
53229,1773402737.767854,1773402742.767854,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
53230,1773402738.767854,1773402743.767854,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
53231,1773402739.767854,1773402744.767854,7,70.0,0.0,1,1,0,0,1,1,0,7,idle
53232,1773402740.767854,1773402745.767854,4,70.0,0.0,1,1,0,0,1,1,0,4,idle
53237,1773402745.767854,1773402750.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53238,1773402746.767854,1773402751.767854,9,149.66666666666666,141.88111220314,3,3,4,4,0,0,9,0,bulbchange
53239,1773402747.767854,1773402752.767854,9,149.66666666666666,141.88111220314,3,3,4,4,0,0,9,0,bulbchange
53240,1773402748.767854,1773402753.767854,9,149.66666666666666,141.88111220314,3,3,4,4,0,0,9,0,bulbchange
53241,1773402749.767854,1773402754.767854,9,149.66666666666666,141.88111220314,3,3,4,4,0,0,9,0,bulbchange
53242,1773402750.767854,1773402755.767854,6,195.5,156.97483874812548,3,3,4,4,0,0,6,0,idle
53244,1773402752.767854,1773402757.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
53245,1773402753.767854,1773402758.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
53246,1773402754.767854,1773402759.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
53247,1773402755.767854,1773402760.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
53248,1773402756.767854,1773402761.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
53253,1773402761.767854,1773402766.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53254,1773402762.767854,1773402767.767854,13,120.15384615384616,117.32351721759663,4,4,5,5,0,0,13,0,bulboff
53255,1773402763.767854,1773402768.767854,13,120.15384615384616,117.32351721759663,4,4,5,5,0,0,13,0,bulboff
53256,1773402764.767854,1773402769.767854,13,120.15384615384616,117.32351721759663,4,4,5,5,0,0,13,0,bulboff
53257,1773402765.767854,1773402770.767854,13,120.15384615384616,117.32351721759663,4,4,5,5,0,0,13,0,bulboff
53258,1773402766.767854,1773402771.767854,10,138.8,129.13713640932264,3,3,4,4,0,0,10,0,idle
53265,1773402773.767854,1773402778.767854,4,221.25,170.9646649652105,3,3,4,4,0,0,4,0,bulbon
53266,1773402774.767854,1773402779.767854,7,171.28571428571428,144.1280845703042,3,3,4,4,0,0,7,0,bulbon
53267,1773402775.767854,1773402780.767854,7,171.28571428571428,144.1280845703042,3,3,4,4,0,0,7,0,bulbon
53268,1773402776.767854,1773402781.767854,10,137.3,129.79132824996012,4,4,5,5,0,0,10,0,bulbon
53269,1773402777.767854,1773402782.767854,10,137.3,129.79132824996012,4,4,5,5,0,0,10,0,idle
53270,1773402778.767854,1773402783.767854,6,81.33333333333333,58.20881949212393,3,4,4,4,0,0,6,0,idle
53271,1773402779.767854,1773402784.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53272,1773402780.767854,1773402785.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53281,1773402789.767854,1773402794.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53282,1773402790.767854,1773402795.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53283,1773402791.767854,1773402796.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53284,1773402792.767854,1773402797.767854,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
53285,1773402793.767854,1773402798.767854,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
53286,1773402794.767854,1773402799.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53287,1773402795.767854,1773402800.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53288,1773402796.767854,1773402801.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53289,1773402797.767854,1773402802.767854,1,70.0,,1,1,0,0,1,1,0,1,idle
53290,1773402798.767854,1773402803.767854,4,70.0,0.0,1,1,0,0,1,1,0,4,idle
53291,1773402799.767854,1773402804.767854,7,70.0,0.0,1,1,0,0,1,1,0,7,idle
53292,1773402800.767854,1773402805.767854,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
53293,1773402801.767854,1773402806.767854,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
53294,1773402802.767854,1773402807.767854,7,70.0,0.0,1,1,0,0,1,1,0,7,idle
53295,1773402803.767854,1773402808.767854,4,70.0,0.0,1,1,0,0,1,1,0,4,idle
53296,1773402804.767854,1773402809.767854,4,61.0,6.6332495807108,3,3,2,2,1,1,3,1,idle
53297,1773402805.767854,1773402810.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53298,1773402806.767854,1773402811.767854,10,137.6,130.3876272248764,4,4,5,5,0,0,10,0,bulboff
53299,1773402807.767854,1773402812.767854,13,125.84615384615384,115.33852070741308,6,6,6,6,0,0,13,0,bulboff
53300,1773402808.767854,1773402813.767854,13,125.84615384615384,115.33852070741308,6,6,6,6,0,0,13,0,bulboff
53301,1773402809.767854,1773402814.767854,11,166.36363636363637,136.52199290024498,5,6,6,5,0,0,11,0,bulboff
53302,1773402810.767854,1773402815.767854,22,171.5,135.65879818061754,7,7,7,7,0,0,22,0,bulbchange
53303,1773402811.767854,1773402816.767854,15,171.4,136.4445465590849,5,5,5,5,0,0,15,0,bulbchange
53304,1773402812.767854,1773402817.767854,12,192.58333333333334,145.56314364521944,3,3,4,4,0,0,12,0,bulbchange
53305,1773402813.767854,1773402818.767854,12,192.58333333333334,145.56314364521944,3,3,4,4,0,0,12,0,bulbchange
53306,1773402814.767854,1773402819.767854,11,176.63636363636363,141.24678596504256,3,3,4,4,0,0,11,0,idle
53313,1773402821.767854,1773402826.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53314,1773402822.767854,1773402827.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53315,1773402823.767854,1773402828.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53316,1773402824.767854,1773402829.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53317,1773402825.767854,1773402830.767854,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
53318,1773402826.767854,1773402831.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53319,1773402827.767854,1773402832.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53320,1773402828.767854,1773402833.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53321,1773402829.767854,1773402834.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53323,1773402831.767854,1773402836.767854,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
53324,1773402832.767854,1773402837.767854,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
53325,1773402833.767854,1773402838.767854,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
53326,1773402834.767854,1773402839.767854,19,184.89473684210526,141.58385608569068,5,5,6,6,0,0,19,0,bulbon
53327,1773402835.767854,1773402840.767854,23,195.04347826086956,167.07986067116897,7,7,7,7,0,0,23,0,bulbchange
53328,1773402836.767854,1773402841.767854,16,205.3125,179.4754277517306,5,5,5,5,0,0,16,0,bulbchange
53329,1773402837.767854,1773402842.767854,17,200.47058823529412,174.9193091281873,5,5,5,5,0,0,17,0,bulbchange
53330,1773402838.767854,1773402843.767854,19,189.0,168.7835563344039,5,5,5,5,0,0,19,0,idle
53331,1773402839.767854,1773402844.767854,7,182.71428571428572,215.60512848392875,2,2,2,2,0,0,7,0,idle
53332,1773402840.767854,1773402845.767854,3,102.0,36.373066958946424,2,2,2,2,0,0,3,0,idle
53333,1773402841.767854,1773402846.767854,3,102.0,36.373066958946424,2,2,2,2,0,0,3,0,idle
53334,1773402842.767854,1773402847.767854,2,91.5,44.54772721475249,2,2,2,2,0,0,2,0,idle
53337,1773402845.767854,1773402850.767854,3,166.0,132.82695509571843,2,2,2,2,0,0,3,0,idle
53338,1773402846.767854,1773402851.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
53339,1773402847.767854,1773402852.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
53340,1773402848.767854,1773402853.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
53341,1773402849.767854,1773402854.767854,9,94.0,85.6314778571525,5,5,5,5,0,0,9,0,idle
53342,1773402850.767854,1773402855.767854,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
53343,1773402851.767854,1773402856.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53344,1773402852.767854,1773402857.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53345,1773402853.767854,1773402858.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53348,1773402856.767854,1773402861.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,bulboff
53349,1773402857.767854,1773402862.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,bulboff
53350,1773402858.767854,1773402863.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,bulboff
53351,1773402859.767854,1773402864.767854,10,141.1,127.84578383523034,4,4,4,4,1,1,7,3,bulboff
53352,1773402860.767854,1773402865.767854,13,124.6923076923077,115.02418920628872,4,4,4,4,1,1,7,6,idle
53353,1773402861.767854,1773402866.767854,11,66.72727272727273,5.815340215170719,3,3,2,2,1,1,3,8,idle
53354,1773402862.767854,1773402867.767854,14,71.0,12.140206562683165,5,5,4,4,1,1,6,8,idle
53355,1773402863.767854,1773402868.767854,14,71.0,12.140206562683165,5,5,4,4,1,1,6,8,idle
53356,1773402864.767854,1773402869.767854,11,71.27272727272727,13.828166249296462,5,5,4,4,1,1,6,5,idle
53357,1773402865.767854,1773402870.767854,8,71.75,16.49891771342247,5,5,4,4,1,1,6,2,idle
53358,1773402866.767854,1773402871.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
53363,1773402871.767854,1773402876.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53364,1773402872.767854,1773402877.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53365,1773402873.767854,1773402878.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53366,1773402874.767854,1773402879.767854,4,64.75,13.793114224133722,3,3,3,3,0,0,4,0,idle
53367,1773402875.767854,1773402880.767854,6,67.33333333333333,13.880441875771343,4,4,4,4,0,0,6,0,idle
53368,1773402876.767854,1773402881.767854,6,67.33333333333333,13.880441875771343,3,3,4,4,0,0,6,0,idle
53369,1773402877.767854,1773402882.767854,6,67.33333333333333,13.880441875771343,3,3,4,4,0,0,6,0,idle
53370,1773402878.767854,1773402883.767854,6,67.33333333333333,13.880441875771343,3,3,4,4,0,0,6,0,idle
53371,1773402879.767854,1773402884.767854,6,114.5,124.66234395357726,3,4,5,4,0,0,6,0,idle
53372,1773402880.767854,1773402885.767854,10,137.4,129.99076890302635,4,4,5,5,0,0,10,0,bulbon
53373,1773402881.767854,1773402886.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
53374,1773402882.767854,1773402887.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
53375,1773402883.767854,1773402888.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
53376,1773402884.767854,1773402889.767854,6,138.66666666666666,126.45578937583943,3,3,4,4,0,0,6,0,idle
53383,1773402891.767854,1773402896.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53384,1773402892.767854,1773402897.767854,12,127.83333333333333,127.13545627567568,3,3,5,5,0,0,12,0,bulbchange
53385,1773402893.767854,1773402898.767854,12,127.83333333333333,127.13545627567568,3,3,5,5,0,0,12,0,bulbchange
53386,1773402894.767854,1773402899.767854,12,127.83333333333333,127.13545627567568,3,3,5,5,0,0,12,0,bulbchange
53387,1773402895.767854,1773402900.767854,15,113.86666666666666,116.35098788129123,4,4,6,6,0,0,15,0,bulbchange
53388,1773402896.767854,1773402901.767854,12,127.83333333333333,127.13545627567571,4,4,5,5,0,0,12,0,idle
53389,1773402897.767854,1773402902.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53390,1773402898.767854,1773402903.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53391,1773402899.767854,1773402904.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53399,1773402907.767854,1773402912.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53400,1773402908.767854,1773402913.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
53401,1773402909.767854,1773402914.767854,10,137.5,130.18811176311164,3,3,4,4,0,0,10,0,bulboff
53402,1773402910.767854,1773402915.767854,16,111.1875,107.07207463511047,5,5,6,6,0,0,16,0,bulboff
53403,1773402911.767854,1773402916.767854,16,111.1875,107.07207463511047,5,5,6,6,0,0,16,0,bulboff
53404,1773402912.767854,1773402917.767854,13,123.46153846153847,116.00906242230634,5,5,6,6,0,0,13,0,bulboff
53405,1773402913.767854,1773402918.767854,13,123.46153846153847,116.00906242230634,5,5,6,6,0,0,13,0,idle
53406,1773402914.767854,1773402919.767854,6,67.33333333333333,13.880441875771343,3,3,4,4,0,0,6,0,idle
53407,1773402915.767854,1773402920.767854,4,243.25,284.05677249451384,2,2,2,2,0,0,4,0,idle
53408,1773402916.767854,1773402921.767854,4,243.25,284.05677249451384,2,2,2,2,0,0,4,0,idle
