frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.stream,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,udp.length
1774113503.361379000,0.020025000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2305,,,
1774113514.285623000,0.066312000,371,192.168.0.47,52.49.92.112,6,255,357,317,0x0018,71,52433,443,,,,2154,312,,
1774113514.311640000,0.026017000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774113514.402880000,0.091240000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,2121,,,
1774113518.557179000,0.000556000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113518.855338000,0.037310000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113519.156325000,0.075750000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113519.455354000,0.141553000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113519.751232000,0.022703000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113520.046340000,0.090631000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113520.342386000,0.024536000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113520.656573000,0.005091000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113535.185309000,0.088943000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2594,314,,
1774113535.210911000,0.020451000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113535.308345000,0.011254000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2561,,,
1774113536.426905000,0.000318000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2305,312,,
1774113536.452883000,0.025978000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113536.665639000,0.002392000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2272,,,
1774113540.709397000,0.028860000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774113540.734789000,0.025392000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774113540.735774000,0.000985000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774113542.320391000,0.009503000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2561,313,,
1774113542.346733000,0.023570000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113542.561496000,0.054879000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2528,,,
1774113544.712135000,0.000953000,372,192.168.0.52,3.248.160.245,6,255,358,318,0x0018,10,52433,443,,,,2272,313,,
1774113544.741457000,0.000250000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113544.959515000,0.015936000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2239,,,
1774113552.954558000,0.114849000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2239,312,,
1774113552.982075000,0.013897000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113553.210797000,0.023719000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2206,,,
1774113579.470791000,0.100236000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113579.774789000,0.174630000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113580.072718000,0.017601000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113580.367715000,0.031727000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113580.664206000,0.063961000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113580.971657000,0.000001000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113581.265764000,0.062300000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113581.563886000,0.130405000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113583.423755000,0.104703000,372,192.168.0.52,3.248.160.245,6,255,358,318,0x0018,10,52433,443,,,,2206,313,,
1774113583.450748000,0.000318000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113583.539806000,0.042475000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2173,,,
1774113596.000532000,0.000767000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774113596.027387000,0.022724000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774113596.028495000,0.001108000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774113606.773634000,0.060640000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2173,312,,
1774113606.799831000,0.010273000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113607.040049000,0.110068000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2140,,,
1774113614.446935000,0.119041000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2528,314,,
1774113614.475746000,0.004575000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113614.597217000,0.072759000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2495,,,
1774113617.609953000,0.088640000,371,192.168.0.47,52.49.92.112,6,255,357,317,0x0018,71,52433,443,,,,2121,312,,
1774113617.637860000,0.027907000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774113617.652384000,0.000023000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,2088,,,
1774113619.526515000,0.000193000,85,192.168.0.47,52.49.92.112,6,255,71,31,0x0018,71,52433,443,,,,2088,26,,
1774113619.550350000,0.023835000,85,52.49.92.112,192.168.0.47,6,115,71,31,0x0018,71,443,52433,,,,64032,26,,
1774113619.652616000,0.042366000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,2057,,,
1774113619.721705000,0.010622000,98,192.168.0.1,192.168.0.200,1,64,84,,,,,,,,,,,,
1774113619.723501000,0.001796000,98,192.168.0.200,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113619.758287000,0.004799000,98,192.168.0.1,192.168.0.43,1,64,84,,,,,,,,,,,,
1774113619.779315000,0.021028000,98,192.168.0.1,192.168.0.52,1,64,84,,,,,,,,,,,,
1774113619.803120000,0.017696000,98,192.168.0.1,192.168.0.47,1,64,84,,,,,,,,,,,,
1774113619.805854000,0.002734000,98,192.168.0.47,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113619.810120000,0.004266000,98,192.168.0.1,192.168.0.59,1,64,84,,,,,,,,,,,,
1774113619.811950000,0.001830000,98,192.168.0.59,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113619.835741000,0.009141000,98,192.168.0.43,192.168.0.1,1,64,84,,,,,,,,,,,,
1774113619.842327000,0.006586000,98,192.168.0.1,192.168.0.55,1,64,84,,,,,,,,,,,,
1774113619.843242000,0.000915000,98,192.168.0.55,192.168.0.1,1,64,84,,,,,,,,,,,,
1774113619.876522000,0.003038000,98,192.168.0.52,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113619.999654000,0.016670000,98,192.168.0.1,192.168.0.52,1,64,84,,,,,,,,,,,,
1774113620.007981000,0.008327000,98,192.168.0.1,192.168.0.47,1,64,84,,,,,,,,,,,,
1774113620.012801000,0.000763000,98,192.168.0.47,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113620.073867000,0.008170000,98,192.168.0.1,192.168.0.200,1,64,84,,,,,,,,,,,,
1774113620.081843000,0.007976000,98,192.168.0.1,192.168.0.59,1,64,84,,,,,,,,,,,,
1774113620.115534000,0.000001000,98,192.168.0.200,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113620.122751000,0.002925000,98,192.168.0.1,192.168.0.55,1,64,84,,,,,,,,,,,,
1774113620.126703000,0.002496000,98,192.168.0.59,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113620.144256000,0.001238000,98,192.168.0.55,192.168.0.1,1,64,84,,,,,,,,,,,,
1774113620.148909000,0.004259000,98,192.168.0.52,192.168.0.1,1,255,84,,,,,,,,,,,,
1774113620.166684000,0.009177000,98,192.168.0.1,192.168.0.43,1,64,84,,,,,,,,,,,,
1774113620.170605000,0.003921000,98,192.168.0.43,192.168.0.1,1,64,84,,,,,,,,,,,,
1774113620.535816000,0.041276000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,81,52433,443,,,,2495,26,,
1774113620.559954000,0.012628000,85,52.50.169.45,192.168.0.59,6,115,71,31,0x0018,81,443,52433,,,,64108,26,,
1774113620.601137000,0.041183000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2464,,,
1774113622.583270000,0.011659000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2464,313,,
1774113622.634150000,0.045656000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113622.847214000,0.054031000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2431,,,
1774113640.910252000,0.005476000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113641.214746000,0.199101000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113641.511219000,0.000111000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113641.812269000,0.005826000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113642.115294000,0.186298000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113642.412802000,0.024820000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113642.711487000,0.066034000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113643.006321000,0.069658000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113651.271249000,0.071492000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774113651.295000000,0.023751000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774113651.295963000,0.000963000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774113670.039415000,0.001296000,371,192.168.0.47,52.49.92.112,6,255,357,317,0x0018,71,52433,443,,,,2057,312,,
1774113670.066617000,0.027202000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774113670.131386000,0.000537000,372,192.168.0.47,52.49.92.112,6,255,358,318,0x0018,71,52433,443,,,,2024,313,,
1774113670.155332000,0.023946000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774113670.189358000,0.017412000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1991,,,
1774113678.160909000,0.087875000,373,192.168.0.47,52.49.92.112,6,255,359,319,0x0018,71,52433,443,,,,1991,314,,
1774113678.187711000,0.015913000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774113678.439038000,0.191471000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1958,,,
1774113681.705581000,0.030496000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2431,314,,
1774113681.731642000,0.020007000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113681.878625000,0.002195000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2398,,,
1774113692.434561000,0.044205000,123,192.168.0.200,54.75.203.10,6,255,109,69,0x0018,19,52536,443,,,,1885,64,,
1774113692.461577000,0.018745000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774113692.665373000,0.191692000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,1816,,,
1774113693.840887000,0.014359000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2398,313,,
1774113693.869654000,0.016765000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113693.879777000,0.010123000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2365,,,
1774113703.261245000,0.021106000,85,192.168.0.52,3.248.160.245,6,255,71,31,0x0018,10,52433,443,,,,2140,26,,
1774113703.289027000,0.004135000,85,3.248.160.245,192.168.0.52,6,115,71,31,0x0018,10,443,52433,,,,64032,26,,
1774113703.314258000,0.001644000,372,192.168.0.47,52.49.92.112,6,255,358,318,0x0018,71,52433,443,,,,1958,313,,
1774113703.341889000,0.024504000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774113703.445432000,0.100455000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1925,,,
1774113703.540382000,0.026976000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2109,,,
1774113703.541992000,0.000593000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113703.822606000,0.023629000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113704.122755000,0.089551000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113704.413820000,0.094383000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113704.714658000,0.023824000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113705.008748000,0.030614000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113705.305443000,0.075979000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113705.608471000,0.000576000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113706.510878000,0.005147000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774113706.537083000,0.016893000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774113706.538160000,0.001077000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774113710.905726000,0.000000000,667,192.168.0.200,54.75.203.10,6,255,653,613,0x0018,19,52536,443,,,,1816,608,,
1774113710.932037000,0.008384000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774113710.934437000,0.002400000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774113710.936731000,0.002294000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,1678,,,
1774113710.938763000,0.002032000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2920,,,
1774113713.269034000,0.069496000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2109,312,,
1774113713.296957000,0.004670000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113713.541304000,0.004805000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2076,,,
1774113720.895767000,0.006732000,315,192.168.0.200,54.75.203.10,6,255,301,261,0x0018,19,52536,443,,,,2920,256,,
1774113720.924239000,0.028472000,60,54.75.203.10,192.168.0.200,6,115,40,0,0x0010,19,443,52536,,,,65535,,,
1774113720.926114000,0.001875000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774113721.176425000,0.028654000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2851,,,
1774113744.192167000,0.032965000,97,192.168.0.55,8.8.8.8,17,64,83,,,,,,40091,53,euw1-device-tapo-care.i.tplinknbu.com,,,,63
1774113744.192419000,0.000252000,97,192.168.0.55,8.8.4.4,17,64,83,,,,,,40091,53,euw1-device-tapo-care.i.tplinknbu.com,,,,63
1774113744.192766000,0.000347000,97,192.168.0.55,194.168.4.123,17,64,83,,,,,,40091,53,euw1-device-tapo-care.i.tplinknbu.com,,,,63
1774113744.193118000,0.000352000,97,192.168.0.55,194.168.8.123,17,64,83,,,,,,40091,53,euw1-device-tapo-care.i.tplinknbu.com,,,,63
1774113744.210203000,0.017085000,129,8.8.8.8,192.168.0.55,17,112,115,,,,,,53,40091,euw1-device-tapo-care.i.tplinknbu.com,,,,95
1774113744.212778000,0.002575000,129,194.168.8.123,192.168.0.55,17,59,115,,,,,,53,40091,euw1-device-tapo-care.i.tplinknbu.com,,,,95
1774113744.217729000,0.004951000,129,8.8.4.4,192.168.0.55,17,120,115,,,,,,53,40091,euw1-device-tapo-care.i.tplinknbu.com,,,,95
1774113744.221230000,0.003501000,129,194.168.4.123,192.168.0.55,17,56,115,,,,,,53,40091,euw1-device-tapo-care.i.tplinknbu.com,,,,95
1774113761.539052000,0.076600000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774113761.566887000,0.027835000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774113761.567881000,0.000994000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774113765.967273000,0.064889000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2365,314,,
1774113765.993702000,0.020339000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113766.187479000,0.035748000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2332,,,
1774113766.720325000,0.000557000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113767.010182000,0.062136000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113767.314341000,0.088040000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113767.630739000,0.000563000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113767.928212000,0.068521000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113768.230280000,0.124651000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113768.545163000,0.000585000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113768.834200000,0.040527000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113772.429508000,0.006560000,372,192.168.0.52,3.248.160.245,6,255,358,318,0x0018,10,52433,443,,,,2076,313,,
1774113772.456998000,0.005133000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113772.542642000,0.085644000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2043,,,
1774113775.101675000,0.040205000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2332,313,,
1774113775.128499000,0.015068000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113775.189553000,0.013472000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2299,,,
1774113790.189597000,0.007174000,372,192.168.0.47,52.49.92.112,6,255,358,318,0x0018,71,52433,443,,,,1925,313,,
1774113790.218876000,0.004924000,87,52.49.92.112,192.168.0.47,6,115,73,33,0x0018,71,443,52433,,,,64032,28,,
1774113790.440766000,0.029920000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1892,,,
1774113797.741657000,0.008676000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,2043,312,,
1774113797.767117000,0.025460000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113797.793783000,0.026666000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,2010,,,
1774113815.230867000,0.002669000,373,192.168.0.59,52.50.169.45,6,255,359,319,0x0018,81,52433,443,,,,2299,314,,
1774113815.256577000,0.020250000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113815.513948000,0.106322000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2266,,,
1774113816.689140000,0.000823000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774113816.716282000,0.013372000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774113816.717365000,0.001083000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
1774113819.561505000,0.000847000,85,192.168.0.47,52.49.92.112,6,255,71,31,0x0018,71,52433,443,,,,1892,26,,
1774113819.588442000,0.026937000,85,52.49.92.112,192.168.0.47,6,115,71,31,0x0018,71,443,52433,,,,64032,26,,
1774113819.691932000,0.093263000,60,192.168.0.47,52.49.92.112,6,255,40,0,0x0010,71,52433,443,,,,1861,,,
1774113820.577180000,0.092001000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,81,52433,443,,,,2266,26,,
1774113820.602073000,0.024893000,85,52.50.169.45,192.168.0.59,6,115,71,31,0x0018,81,443,52433,,,,64108,26,,
1774113820.756017000,0.047022000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2235,,,
1774113822.358054000,0.007661000,372,192.168.0.59,52.50.169.45,6,255,358,318,0x0018,81,52433,443,,,,2235,313,,
1774113822.384842000,0.024020000,87,52.50.169.45,192.168.0.59,6,115,73,33,0x0018,81,443,52433,,,,64108,28,,
1774113822.616146000,0.113253000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,81,52433,443,,,,2202,,,
1774113827.822565000,0.066120000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113828.117700000,0.131319000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113828.444756000,0.000000000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113828.720032000,0.043662000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113829.021663000,0.103081000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113829.321805000,0.062665000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113829.618781000,0.000791000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113829.919692000,0.040420000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,21112,20002,,,,,36
1774113855.208818000,0.135253000,372,192.168.0.52,3.248.160.245,6,255,358,318,0x0018,10,52433,443,,,,2010,313,,
1774113855.234848000,0.026030000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113855.353490000,0.006333000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,1977,,,
1774113869.532465000,0.005472000,371,192.168.0.52,3.248.160.245,6,255,357,317,0x0018,10,52433,443,,,,1977,312,,
1774113869.557944000,0.025479000,87,3.248.160.245,192.168.0.52,6,115,73,33,0x0018,10,443,52433,,,,64032,28,,
1774113869.631129000,0.073185000,60,192.168.0.52,3.248.160.245,6,255,40,0,0x0010,10,52433,443,,,,1944,,,
1774113871.833726000,0.021154000,97,192.168.0.55,54.75.203.10,6,64,83,31,0x0018,5,52702,443,,,,5283,26,,
1774113871.859628000,0.025902000,97,54.75.203.10,192.168.0.55,6,115,83,31,0x0018,5,443,52702,,,,503,26,,
1774113871.860640000,0.001012000,66,192.168.0.55,54.75.203.10,6,64,52,0,0x0010,5,52702,443,,,,5283,,,
