windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,tcpPacketCount,udpPacketCount,label
9967,1773399343.767854,1773399348.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9968,1773399348.767854,1773399353.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9969,1773399353.767854,1773399358.767854,668,116.19760479041916,402.19873565536005,2,2,2,2,668,0,idle
9970,1773399358.767854,1773399363.767854,337,100.10979228486647,39.534830096138485,5,5,6,6,337,0,bulboff
9971,1773399363.767854,1773399368.767854,166,92.3132530120482,16.216660128319127,4,4,4,4,166,0,idle
9973,1773399373.767854,1773399378.767854,121,149.40495867768595,70.83391119517975,4,4,4,4,121,0,idle
9974,1773399378.767854,1773399383.767854,4,58.5,3.0,2,2,2,2,4,0,idle
9975,1773399383.767854,1773399388.767854,25,150.24,130.83809333166954,4,4,4,4,17,8,bulbon
9978,1773399398.767854,1773399403.767854,9,73.77777777777777,17.144808090044183,5,5,5,5,9,0,idle
9981,1773399413.767854,1773399418.767854,25,150.2,137.16504656799415,4,4,5,5,25,0,bulbchange
9984,1773399428.767854,1773399433.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9986,1773399438.767854,1773399443.767854,12,161.16666666666666,132.09351600172118,5,5,5,5,12,0,bulboff
9987,1773399443.767854,1773399448.767854,12,66.16666666666667,5.874959703278954,3,3,2,2,4,8,idle
9989,1773399453.767854,1773399458.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9991,1773399463.767854,1773399468.767854,9,180.77777777777777,147.86292450930506,3,3,4,4,9,0,bulbon
9992,1773399468.767854,1773399473.767854,17,191.7058823529412,149.91446090432802,3,3,4,4,17,0,bulbchange
9995,1773399483.767854,1773399488.767854,8,178.625,158.23214184951715,3,3,4,4,8,0,bulboff
9996,1773399488.767854,1773399493.767854,4,93.5,71.05631569396208,2,3,3,3,4,0,bulboff
9997,1773399493.767854,1773399498.767854,182,147.86813186813185,466.68215806731786,4,4,4,4,182,0,idle
9998,1773399498.767854,1773399503.767854,717,93.74337517433752,17.99630552681951,2,2,2,2,717,0,idle
9999,1773399503.767854,1773399508.767854,106,702.9716981132076,814.3640750981236,7,7,5,5,98,8,idle
10000,1773399508.767854,1773399513.767854,2441,1059.8631708316263,866.0165973258695,7,7,6,6,2439,2,bulbon
10001,1773399513.767854,1773399518.767854,1109,954.4571686203788,777.0313864093662,2,2,2,2,1109,0,idle
10002,1773399518.767854,1773399523.767854,1247,1003.5300721732157,844.2539777760029,2,2,2,2,1247,0,idle
10003,1773399523.767854,1773399528.767854,236,736.8898305084746,826.9293137497876,8,8,5,5,228,8,idle
10005,1773399533.767854,1773399538.767854,14,143.78571428571428,138.62299652234893,3,3,4,4,14,0,bulbchange
10006,1773399538.767854,1773399543.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbchange
10007,1773399543.767854,1773399548.767854,3,138.33333333333334,98.10368664496424,2,2,2,2,3,0,idle
10008,1773399548.767854,1773399553.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10009,1773399553.767854,1773399558.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10011,1773399563.767854,1773399568.767854,8,71.75,16.498917713422472,5,5,4,4,6,2,idle
10012,1773399568.767854,1773399573.767854,10,65.4,6.186005711819759,3,3,2,2,4,6,idle
10013,1773399573.767854,1773399578.767854,14,139.35714285714286,129.99976753994432,3,3,4,4,14,0,bulboff
10014,1773399578.767854,1773399583.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulboff
10016,1773399588.767854,1773399593.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10017,1773399593.767854,1773399598.767854,1332,1099.8581081081081,819.8076739246347,9,9,8,8,1330,2,bulbon
10018,1773399598.767854,1773399603.767854,1198,1054.6677796327212,812.3980610951078,4,4,3,3,1198,0,idle
10019,1773399603.767854,1773399608.767854,1139,1079.27216856892,944.5972722291561,2,2,2,2,1139,0,idle
10020,1773399608.767854,1773399613.767854,660,944.3166666666667,840.7754412836136,9,9,6,6,652,8,idle
10022,1773399618.767854,1773399623.767854,18,96.11111111111111,7.521646322361401,8,7,2,2,3,0,idle
10023,1773399623.767854,1773399628.767854,13,79.53846153846153,20.851120611833572,7,6,3,3,6,0,idle
10024,1773399628.767854,1773399633.767854,11,88.63636363636364,54.25545636573842,3,3,2,2,3,8,idle
10025,1773399633.767854,1773399638.767854,24,198.625,147.45487519031477,5,5,6,6,24,0,bulboff
10026,1773399638.767854,1773399643.767854,3,102.0,36.373066958946424,2,2,2,2,3,0,idle
10028,1773399648.767854,1773399653.767854,14,136.78571428571428,131.1840624533264,4,4,5,5,14,0,bulbon
10031,1773399663.767854,1773399668.767854,15,136.0,136.72652579928615,4,4,5,5,15,0,bulbchange
10033,1773399673.767854,1773399678.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10034,1773399678.767854,1773399683.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10036,1773399688.767854,1773399693.767854,3,70.0,0.0,1,1,0,0,0,3,idle
10037,1773399693.767854,1773399698.767854,15,65.86666666666666,9.657466886646137,5,5,5,5,10,5,idle
10039,1773399703.767854,1773399708.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
10042,1773399718.767854,1773399723.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10044,1773399728.767854,1773399733.767854,14,145.42857142857142,126.43253858555087,5,6,6,5,14,0,bulbon
10045,1773399733.767854,1773399738.767854,12,150.08333333333334,137.79065698194182,3,3,4,4,12,0,bulbon
10047,1773399743.767854,1773399748.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10048,1773399748.767854,1773399753.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10049,1773399753.767854,1773399758.767854,8,70.0,0.0,1,1,0,0,0,8,idle
10050,1773399758.767854,1773399763.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10051,1773399763.767854,1773399768.767854,20,171.7,146.1070624036036,4,4,5,5,20,0,bulbchange
10052,1773399768.767854,1773399773.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulboff
10054,1773399778.767854,1773399783.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10055,1773399783.767854,1773399788.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10056,1773399788.767854,1773399793.767854,12,150.08333333333334,137.79065698194182,3,3,4,4,12,0,bulbon
10057,1773399793.767854,1773399798.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbon
10058,1773399798.767854,1773399803.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
10059,1773399803.767854,1773399808.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10060,1773399808.767854,1773399813.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbchange
10061,1773399813.767854,1773399818.767854,17,132.47058823529412,127.42699755500148,4,4,4,4,9,8,bulbchange
10063,1773399823.767854,1773399828.767854,4,58.5,3.0,2,2,2,2,4,0,idle
10064,1773399828.767854,1773399833.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10066,1773399838.767854,1773399843.767854,6,94.33333333333333,26.979004182264898,3,3,3,3,6,0,idle
10067,1773399843.767854,1773399848.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10070,1773399858.767854,1773399863.767854,17,125.0,121.46913188131379,4,4,5,5,17,0,bulboff
10071,1773399863.767854,1773399868.767854,13,200.07692307692307,188.8828832629987,5,5,5,5,13,0,bulbon
10073,1773399873.767854,1773399878.767854,11,92.0,76.26663752913196,4,5,4,4,7,4,idle
10074,1773399878.767854,1773399883.767854,26,175.65384615384616,165.42694878590788,5,6,5,5,22,4,bulbchange
10076,1773399888.767854,1773399893.767854,3,166.0,132.82695509571843,2,2,2,2,3,0,idle
10077,1773399893.767854,1773399898.767854,23,113.69565217391305,105.66044877238883,6,6,6,6,23,0,bulboff
10079,1773399903.767854,1773399908.767854,10,175.1,154.6267549078533,3,3,4,4,10,0,bulbchange
10080,1773399908.767854,1773399913.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10081,1773399913.767854,1773399918.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
10082,1773399918.767854,1773399923.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10084,1773399928.767854,1773399933.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10085,1773399933.767854,1773399938.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10086,1773399938.767854,1773399943.767854,8,70.0,0.0,1,1,0,0,0,8,idle
10087,1773399943.767854,1773399948.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10088,1773399948.767854,1773399953.767854,18,144.22222222222223,115.8851132679439,10,10,6,5,10,8,bulbchange
10089,1773399953.767854,1773399958.767854,735,115.85034013605443,225.4239528041341,6,7,8,7,735,0,bulbchange
10090,1773399958.767854,1773399963.767854,111,92.91891891891892,15.705896481104933,2,2,2,2,111,0,idle
10092,1773399968.767854,1773399973.767854,15,131.66666666666666,127.95739618363308,4,4,5,5,15,0,bulbon
10095,1773399983.767854,1773399988.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10098,1773399998.767854,1773400003.767854,11,65.27272727272727,11.028063375687584,5,5,5,5,9,2,idle
10099,1773400003.767854,1773400008.767854,9,75.55555555555556,12.228155125683422,3,3,2,2,3,6,idle
10100,1773400008.767854,1773400013.767854,17,191.58823529411765,149.76567481549696,3,3,4,4,17,0,bulbchange
10101,1773400013.767854,1773400018.767854,4,58.5,3.0,2,2,2,2,4,0,idle
10102,1773400018.767854,1773400023.767854,9,180.66666666666666,147.70324979498588,3,3,4,4,9,0,bulbon
10105,1773400033.767854,1773400038.767854,11,158.1818181818182,141.27053350350042,3,3,4,4,11,0,bulbchange
10106,1773400038.767854,1773400043.767854,3,102.0,36.373066958946424,2,2,2,2,3,0,bulbchange
10108,1773400048.767854,1773400053.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10110,1773400058.767854,1773400063.767854,12,162.58333333333334,142.7518242732237,5,5,5,5,12,0,bulbchange
10111,1773400063.767854,1773400068.767854,8,70.0,0.0,1,1,0,0,0,8,idle
10113,1773400073.767854,1773400078.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10115,1773400083.767854,1773400088.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulboff
10117,1773400093.767854,1773400098.767854,12,145.5,135.22136732712838,3,3,4,4,12,0,bulbchange
10118,1773400098.767854,1773400103.767854,7,78.28571428571429,53.74543169955404,3,4,4,4,7,0,bulbchange
10119,1773400103.767854,1773400108.767854,9,180.77777777777777,147.86292450930506,3,3,4,4,9,0,bulbon
10121,1773400113.767854,1773400118.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
10122,1773400118.767854,1773400123.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10123,1773400123.767854,1773400128.767854,1,70.0,,1,1,0,0,0,1,idle
10124,1773400128.767854,1773400133.767854,10,66.4,6.022181221672648,3,3,2,2,3,7,idle
10125,1773400133.767854,1773400138.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10127,1773400143.767854,1773400148.767854,12,150.16666666666666,137.93597548621364,4,4,5,5,12,0,bulboff
10128,1773400148.767854,1773400153.767854,8,196.0,150.63958880150236,3,3,4,4,8,0,bulbchange
10129,1773400153.767854,1773400158.767854,11,164.27272727272728,137.25603149522493,4,4,4,4,9,2,bulbon
10131,1773400163.767854,1773400168.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10132,1773400168.767854,1773400173.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
10134,1773400178.767854,1773400183.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10135,1773400183.767854,1773400188.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10136,1773400188.767854,1773400193.767854,8,70.0,0.0,1,1,0,0,0,8,idle
10137,1773400193.767854,1773400198.767854,12,155.5,147.36442151100354,4,4,5,5,12,0,bulbchange
10138,1773400198.767854,1773400203.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
10139,1773400203.767854,1773400208.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
10140,1773400208.767854,1773400213.767854,4,58.5,3.0,2,2,2,2,4,0,idle
10142,1773400218.767854,1773400223.767854,16,90.5,16.174053295324583,7,6,2,2,3,0,idle
10143,1773400223.767854,1773400228.767854,21,131.9047619047619,103.4426917485739,9,7,5,5,12,0,bulbon
10146,1773400238.767854,1773400243.767854,6,80.0,33.38862081608044,4,4,4,4,6,0,idle
10147,1773400243.767854,1773400248.767854,22,162.86363636363637,141.98769076579958,5,5,6,6,22,0,bulbchange
10148,1773400248.767854,1773400253.767854,1,70.0,,1,1,0,0,0,1,bulboff
10149,1773400253.767854,1773400258.767854,7,70.0,0.0,1,1,0,0,0,7,idle
10150,1773400258.767854,1773400263.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10151,1773400263.767854,1773400268.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
10152,1773400268.767854,1773400273.767854,8,203.875,161.27389081045592,3,3,4,4,8,0,bulbchange
10153,1773400273.767854,1773400278.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbchange
10154,1773400278.767854,1773400283.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10155,1773400283.767854,1773400288.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10156,1773400288.767854,1773400293.767854,12,150.16666666666666,137.93597548621364,4,4,5,5,12,0,bulboff
10157,1773400293.767854,1773400298.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
10159,1773400303.767854,1773400308.767854,27,141.14814814814815,129.44785219827494,5,5,7,7,27,0,bulbon
10161,1773400313.767854,1773400318.767854,8,70.0,0.0,1,1,0,0,0,8,idle
10162,1773400318.767854,1773400323.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10165,1773400333.767854,1773400338.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
10166,1773400338.767854,1773400343.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10168,1773400348.767854,1773400353.767854,12,155.41666666666666,147.23170257259216,4,4,5,5,12,0,bulbchange
10170,1773400358.767854,1773400363.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulboff
10171,1773400363.767854,1773400368.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10172,1773400368.767854,1773400373.767854,23,204.8695652173913,147.3910396770275,3,3,4,4,23,0,bulbon
10173,1773400373.767854,1773400378.767854,3,70.0,0.0,1,1,0,0,0,3,idle
10174,1773400378.767854,1773400383.767854,8,65.5,6.4807406984078595,3,3,2,2,3,5,idle
10175,1773400383.767854,1773400388.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10176,1773400388.767854,1773400393.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10177,1773400393.767854,1773400398.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10178,1773400398.767854,1773400403.767854,6,67.33333333333333,13.880441875771343,4,4,4,4,6,0,idle
10180,1773400408.767854,1773400413.767854,13,148.15384615384616,143.5553587493028,4,4,5,5,13,0,bulbchange
10183,1773400423.767854,1773400428.767854,12,150.25,138.08174456392916,3,3,4,4,12,0,bulboff
10185,1773400433.767854,1773400438.767854,23,158.2608695652174,140.1649085221678,3,3,4,4,23,0,bulbchange
10186,1773400438.767854,1773400443.767854,14,74.28571428571429,21.33407736797767,4,5,4,4,6,8,idle
10187,1773400443.767854,1773400448.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10188,1773400448.767854,1773400453.767854,12,150.16666666666666,137.93597548621364,4,4,5,5,12,0,bulbon
10191,1773400463.767854,1773400468.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10194,1773400478.767854,1773400483.767854,12,150.25,138.08174456392916,4,4,5,5,12,0,bulboff
10195,1773400483.767854,1773400488.767854,23,204.95652173913044,147.49313643842106,3,3,4,4,23,0,bulbon
10197,1773400493.767854,1773400498.767854,7,66.28571428571429,12.970662868107214,4,4,4,4,7,0,idle
10198,1773400498.767854,1773400503.767854,11,71.27272727272727,13.82816624929646,5,5,4,4,6,5,idle
10199,1773400503.767854,1773400508.767854,3,70.0,0.0,1,1,0,0,0,3,idle
10201,1773400513.767854,1773400518.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10203,1773400523.767854,1773400528.767854,9,187.88888888888889,158.29753981383004,3,3,4,4,9,0,bulbchange
10206,1773400538.767854,1773400543.767854,16,129.0,124.12413141690057,4,4,5,5,16,0,bulboff
10208,1773400548.767854,1773400553.767854,11,214.8181818181818,152.40263657943598,3,4,5,4,11,0,bulbon
10209,1773400553.767854,1773400558.767854,17,160.1764705882353,136.22694084418362,5,5,5,5,17,0,bulbchange
10211,1773400563.767854,1773400568.767854,11,66.72727272727273,5.815340215170716,3,3,2,2,3,8,idle
10212,1773400568.767854,1773400573.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10214,1773400578.767854,1773400583.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10215,1773400583.767854,1773400588.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10217,1773400593.767854,1773400598.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10218,1773400598.767854,1773400603.767854,15,135.53333333333333,126.24911126514158,5,5,5,5,15,0,bulboff
10220,1773400608.767854,1773400613.767854,7,70.57142857142857,18.383481197868402,4,4,4,4,7,0,idle
10221,1773400613.767854,1773400618.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
10222,1773400618.767854,1773400623.767854,21,167.66666666666666,143.43511889817407,3,3,4,4,21,0,bulbchange
10223,1773400623.767854,1773400628.767854,3,70.0,0.0,1,1,0,0,0,3,idle
10224,1773400628.767854,1773400633.767854,8,65.5,6.480740698407858,3,3,2,2,3,5,idle
10225,1773400633.767854,1773400638.767854,16,173.5,178.4645623085995,5,5,5,5,16,0,bulboff
10226,1773400638.767854,1773400643.767854,3,102.0,36.373066958946424,2,2,2,2,3,0,bulboff
10227,1773400643.767854,1773400648.767854,11,187.8181818181818,140.03415167866598,5,5,5,5,11,0,bulbchange
10228,1773400648.767854,1773400653.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10230,1773400658.767854,1773400663.767854,14,181.28571428571428,149.52099341740433,4,4,5,5,14,0,bulbon
10231,1773400663.767854,1773400668.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10233,1773400673.767854,1773400678.767854,18,176.33333333333334,151.83853653295856,4,4,5,5,18,0,bulbchange
10234,1773400678.767854,1773400683.767854,5,86.8,63.3340350838315,2,3,3,3,5,0,bulbchange
10236,1773400688.767854,1773400693.767854,11,66.72727272727273,5.815340215170717,3,3,2,2,3,8,idle
10237,1773400693.767854,1773400698.767854,6,67.33333333333333,13.880441875771343,3,3,4,4,6,0,idle
10238,1773400698.767854,1773400703.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbchange
10239,1773400703.767854,1773400708.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbchange
10240,1773400708.767854,1773400713.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
10242,1773400718.767854,1773400723.767854,16,132.625,122.53808931647879,6,6,6,6,16,0,bulbon
10245,1773400733.767854,1773400738.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10247,1773400743.767854,1773400748.767854,13,150.15384615384616,141.95471470029105,3,3,4,4,13,0,bulbchange
10248,1773400748.767854,1773400753.767854,12,66.16666666666667,5.874959703278956,4,4,3,3,4,8,bulbchange
10250,1773400758.767854,1773400763.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10251,1773400763.767854,1773400768.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulboff
10252,1773400768.767854,1773400773.767854,9,180.77777777777777,147.86292450930506,3,3,4,4,9,0,bulboff
10253,1773400773.767854,1773400778.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10254,1773400778.767854,1773400783.767854,18,160.72222222222223,171.3935291370866,6,6,6,6,18,0,bulbon
10256,1773400788.767854,1773400793.767854,4,139.5,120.71039723238425,2,2,2,2,4,0,idle
10257,1773400793.767854,1773400798.767854,17,128.58823529411765,129.30973417705715,4,4,5,5,17,0,bulbchange
10258,1773400798.767854,1773400803.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
10260,1773400808.767854,1773400813.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10261,1773400813.767854,1773400818.767854,8,70.0,0.0,1,1,0,0,0,8,idle
10262,1773400818.767854,1773400823.767854,27,125.5925925925926,91.15087208294544,8,8,4,4,9,0,bulboff
10263,1773400823.767854,1773400828.767854,9,84.66666666666667,20.07485989988473,6,6,2,2,3,0,idle
10264,1773400828.767854,1773400833.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10265,1773400833.767854,1773400838.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10266,1773400838.767854,1773400843.767854,9,141.77777777777777,131.10756821955187,4,5,5,4,9,0,bulbon
10267,1773400843.767854,1773400848.767854,18,145.77777777777777,128.00622942357856,3,3,4,4,18,0,bulbon
10270,1773400858.767854,1773400863.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10271,1773400863.767854,1773400868.767854,9,180.77777777777777,147.86292450930506,3,3,4,4,9,0,bulboff
10273,1773400873.767854,1773400878.767854,4,70.0,0.0,1,1,0,0,0,4,idle
10274,1773400878.767854,1773400883.767854,7,64.85714285714286,6.718843437888481,3,3,2,2,3,4,bulbon
10275,1773400883.767854,1773400888.767854,11,166.0,135.92350790058353,5,5,5,5,11,0,bulbon
10277,1773400893.767854,1773400898.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
10278,1773400898.767854,1773400903.767854,17,124.82352941176471,121.08944797861086,4,4,5,5,17,0,bulbchange
10281,1773400913.767854,1773400918.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10283,1773400923.767854,1773400928.767854,13,216.84615384615384,150.64353407622366,5,5,6,5,13,0,bulbchange
10284,1773400928.767854,1773400933.767854,4,93.5,71.05631569396208,2,3,3,3,4,0,bulboff
10286,1773400938.767854,1773400943.767854,14,71.0,12.140206562683165,5,5,4,4,6,8,idle
10287,1773400943.767854,1773400948.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10288,1773400948.767854,1773400953.767854,9,180.66666666666666,147.70324979498588,3,3,4,4,9,0,bulbon
10289,1773400953.767854,1773400958.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbon
10291,1773400963.767854,1773400968.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10292,1773400968.767854,1773400973.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10294,1773400978.767854,1773400983.767854,17,191.64705882352942,149.8403071508425,3,3,4,4,17,0,bulbchange
10295,1773400983.767854,1773400988.767854,4,58.5,3.0,2,2,2,2,4,0,idle
10297,1773400993.767854,1773400998.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
10298,1773400998.767854,1773401003.767854,11,71.81818181818181,7.16684284490991,3,3,2,2,3,8,bulboff
10299,1773401003.767854,1773401008.767854,8,196.125,150.8058709543024,3,3,4,4,8,0,bulboff
10302,1773401018.767854,1773401023.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
10303,1773401023.767854,1773401028.767854,8,203.875,161.27389081045592,3,3,4,4,8,0,bulbchange
10306,1773401038.767854,1773401043.767854,8,82.875,33.28851153175822,4,4,4,4,8,0,idle
10308,1773401048.767854,1773401053.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
10309,1773401053.767854,1773401058.767854,10,123.2,129.20681096598585,3,3,3,3,10,0,bulboff
10310,1773401058.767854,1773401063.767854,8,120.125,111.8959178369409,4,4,4,4,7,1,bulboff
10311,1773401063.767854,1773401068.767854,15,137.06666666666666,124.55203540612864,4,4,4,4,8,7,bulbon
10312,1773401068.767854,1773401073.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10313,1773401073.767854,1773401078.767854,8,195.75,150.3089675112091,3,3,4,4,8,0,bulbchange
10315,1773401083.767854,1773401088.767854,4,58.5,3.0,2,2,2,2,4,0,idle
10316,1773401088.767854,1773401093.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10317,1773401093.767854,1773401098.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
10319,1773401103.767854,1773401108.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,bulbchange
10320,1773401108.767854,1773401113.767854,8,204.0,161.42136519945907,3,3,4,4,8,0,bulbchange
10321,1773401113.767854,1773401118.767854,14,139.28571428571428,129.86231085353356,3,3,4,4,14,0,bulboff
10323,1773401123.767854,1773401128.767854,11,66.72727272727273,5.815340215170718,3,3,2,2,3,8,idle
10324,1773401128.767854,1773401133.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10326,1773401138.767854,1773401143.767854,12,150.08333333333334,137.79065698194182,4,4,5,5,12,0,bulbon
10329,1773401153.767854,1773401158.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
10330,1773401158.767854,1773401163.767854,12,162.58333333333334,142.7518242732237,5,5,5,5,12,0,bulbchange
10332,1773401168.767854,1773401173.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10333,1773401173.767854,1773401178.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10335,1773401183.767854,1773401188.767854,8,65.5,6.48074069840786,3,3,2,2,3,5,idle
10336,1773401188.767854,1773401193.767854,6,64.0,6.928203230275509,3,3,2,2,3,3,idle
10338,1773401198.767854,1773401203.767854,15,135.46666666666667,126.11551771896988,5,5,6,6,15,0,bulboff
10341,1773401213.767854,1773401218.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,bulbon
10342,1773401218.767854,1773401223.767854,25,193.04,146.93833173591338,3,3,4,4,25,0,bulbon
10345,1773401233.767854,1773401238.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10346,1773401238.767854,1773401243.767854,4,91.5,36.373066958946424,2,2,2,2,4,0,bulboff
10347,1773401243.767854,1773401248.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
10348,1773401248.767854,1773401253.767854,21,116.61904761904762,109.56754820222828,4,4,4,4,13,8,bulbchange
10349,1773401253.767854,1773401258.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
10351,1773401263.767854,1773401268.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10352,1773401268.767854,1773401273.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
10353,1773401273.767854,1773401278.767854,10,168.9,144.85429460898516,3,3,4,4,10,0,bulboff
10354,1773401278.767854,1773401283.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
10356,1773401288.767854,1773401293.767854,10,168.8,144.6987675598287,3,3,4,4,10,0,bulbon
10357,1773401293.767854,1773401298.767854,6,67.33333333333333,13.880441875771343,4,4,4,4,6,0,idle
