windowID,windowStart,windowEnd,packetCount,tcpPacketCount,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,avgTCPWindowSize,ackCount,avgInterArrivalTime,stdInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,avgTimeDelta,stdTimeDelta,label
3448,1774397155.549818,1774397157.549818,8,3,108.625,106.67565996313981,60,372,70.0,7,0,434.5,3,3,237.5,49.49747468305833,93.875,107.08666383555223,2,2,117.0,174.85136545077364,2,0.6666666666666666,23408.666666666668,3,0.0054935,0.010958052160071933,0,0,0,0,0,0,0,5,1,2,0,0,0,170.5,201.52543263816605,0.1216575,0.1271512342861838,0.013491666666666667,0.016317338641253155,plugOn
3449,1774397178.02803,1774397180.02803,4,4,154.25,146.66827650631657,60,373,92.0,3,0,308.5,3,3,185.0,80.82903768654761,138.75,147.9783204842295,2,3,95.75,149.59807262573048,3,0.75,17945.75,4,0.00265575,0.00438800876442455,0,0,0,0,1,0,0,0,1,2,0,0,0,122.66666666666667,165.70254474006526,1.8341493333333332,2.75867047119556,0.00265575,0.00438800876442455,plugOff
3450,1774397185.5925436,1774397187.5925436,99,89,383.54545454545456,525.7638422436073,60,2036,199.0,36,17,18985.5,7,7,123.6969696969697,85.64240492498915,369.3030303030303,525.9158669144298,5,5,348.8426966292135,546.0623902681568,61,0.6853932584269663,4485.876404494382,88,0.002292444444444444,0.004629511150686546,0,0,0,0,0,0,0,0,1,2,36,60,0,154.90697674418604,153.7869295878908,0.047600394736842105,0.028365318943842626,0.002122820224719101,0.004678575653885675,plugOn
3451,1774397206.3444896,1774397208.3444896,3,3,173.33333333333334,173.44259376904316,60,373,87.0,2,0,260.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,23716.0,3,0.016541666666666666,0.027612310340377776,0,0,0,0,0,0,0,0,1,2,0,0,0,171.0,202.2325394193526,0.1985845,0.24532009113095485,0.016541666666666666,0.027612310340377776,plugOff
3452,1774397222.0522265,1774397224.0522265,6,6,137.5,118.29919695416365,60,372,105.0,3,0,412.5,4,4,185.0,76.68115805072325,121.5,119.9012093350188,3,3,81.5,119.9012093350188,4,0.6666666666666666,34063.666666666664,6,0.006488833333333333,0.010314815391788003,0,0,0,0,0,0,2,1,1,2,0,0,0,117.25,131.59882218317912,0.24182199999999998,0.37163214841695275,0.006488833333333333,0.010314815391788003,plugOn
7032,1774397234.355842,1774397236.355842,3,3,86.66666666666667,17.8978583448784,66,97,97.0,3,0,130.0,2,2,98.0,29.444863728670914,72.66666666666667,17.8978583448784,2,2,20.666666666666668,17.897858344878397,2,0.6666666666666666,1411.3333333333333,3,0.0017913333333333334,0.0029779893104800318,0,0,0,0,2,1,0,0,0,0,0,0,0,26.0,0.0,0.036526,,0.0017913333333333334,0.0029779893104800318,idle
3453,1774397246.5161645,1774397248.5161645,13,13,428.6923076923077,558.0662124120197,60,1514,119.0,6,3,2786.5,4,4,181.30769230769232,89.16873949184266,414.2307692307692,558.3989245820222,3,3,365.0,557.0418895080213,8,0.6153846153846154,7877.0,13,0.003005769230769231,0.004605001432389321,0,0,0,0,0,0,0,0,1,2,6,4,0,158.0,122.53978945632312,0.084633,0.07925694505635872,0.003005769230769231,0.004605001432389321,plugOff
7033,1774397252.6766505,1774397254.6766505,11,11,446.09090909090907,608.6482489164747,66,1514,99.0,6,3,2453.5,3,3,151.54545454545453,91.7184426779736,432.09090909090907,608.6482489164747,3,3,380.09090909090907,608.6482489164747,6,0.5454545454545454,2644.2727272727275,11,0.005569090909090909,0.014233608913094005,0,0,0,0,0,0,0,0,0,0,6,5,0,78.66666666666667,71.1430483837552,0.43425600000000003,0.9021743880926792,0.005569090909090909,0.014233608913094005,idle
3454,1774397258.969476,1774397260.969476,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23650.0,3,0.00044500000000000003,0.0005924829111459671,0,0,0,0,0,0,0,0,1,2,0,0,0,170.5,201.52543263816605,0.28135849999999996,0.3518740119879557,0.00044500000000000003,0.0005924829111459671,plugOn
7034,1774397270.2620783,1774397272.2620783,3,3,112.0,39.83716857408418,66,135,135.0,1,0,168.0,2,2,185.33333333333334,105.07774899251189,98.0,39.83716857408418,2,2,46.0,39.83716857408418,2,0.6666666666666666,3201.3333333333335,3,0.002924333333333333,0.0007834547423644415,0,0,0,0,0,0,0,0,0,0,2,1,0,64.0,0.0,0.3147445,0.381122776884956,0.002924333333333333,0.0007834547423644415,idle
3455,1774397281.412454,1774397283.412454,3,3,173.33333333333334,173.44259376904316,60,373,87.0,2,0,260.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,23628.0,3,0.004615666666666666,0.006110665457487697,0,0,0,0,0,0,0,0,1,2,0,0,0,171.0,202.2325394193526,0.18579400000000001,0.2204716517332784,0.004615666666666666,0.006110665457487697,plugOff
