frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.time_relative,tcp.stream,tcp.analysis.ack_rtt,tcp.time_delta,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,tls.record.content_type,udp.length
1776417057.904087000,0.025994000,123,3.248.160.245,192.168.0.200,6,116,109,69,0x0018,5105.891576000,13,0.026026000,0.026026000,443,52706,,,,65535,64,,23,
1776417057.906949000,0.002862000,60,192.168.0.200,3.248.160.245,6,255,40,0,0x0010,5105.894438000,13,0.002862000,0.002862000,52706,443,,,,2920,,,,
1776417064.379731000,0.051608000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5099.996327000,28,,29.964416000,443,53506,,,,3079,64,,23,
1776417064.421436000,0.011664000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5100.038032000,28,0.041705000,0.041705000,53506,443,,,,2608,64,,23,
1776417064.454268000,0.008467000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5100.070864000,28,0.032832000,0.032832000,443,53506,,,,3079,,,,
1776417067.986954000,0.024705000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,5000.942012000,124,,199.827330000,52433,443,,,,2263,26,,23,
1776417068.015122000,0.028168000,85,52.50.169.45,192.168.0.59,6,116,71,31,0x0018,5000.970180000,124,0.028168000,0.028168000,443,52433,,,,65535,26,,23,
1776417068.163022000,0.000157000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,5001.118080000,124,0.147900000,0.147900000,52433,443,,,,2232,,,,
1776417079.457353000,0.019888000,85,192.168.0.47,52.50.169.45,6,255,71,31,0x0018,5000.969180000,135,,199.768863000,52433,443,,,,2602,26,,23,
1776417079.482574000,0.016054000,85,52.50.169.45,192.168.0.47,6,116,71,31,0x0018,5000.994401000,135,0.025221000,0.025221000,443,52433,,,,63984,26,,23,
1776417079.683480000,0.016382000,60,192.168.0.47,52.50.169.45,6,255,40,0,0x0010,5001.195307000,135,0.200906000,0.200906000,52433,443,,,,2571,,,,
1776417081.801210000,0.019105000,85,192.168.0.52,52.210.212.218,6,255,71,31,0x0018,5000.847277000,138,,199.849184000,52433,443,,,,2016,26,,23,
1776417081.826959000,0.025749000,85,52.210.212.218,192.168.0.52,6,116,71,31,0x0018,5000.873026000,138,0.025749000,0.025749000,443,52433,,,,63984,26,,23,
1776417081.955478000,0.128519000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,5001.001545000,138,0.128519000,0.128519000,52433,443,,,,1985,,,,
1776417094.380752000,0.042132000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5129.997348000,28,,29.926484000,443,53506,,,,3079,64,,23,
1776417094.384297000,0.003545000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5130.000893000,28,0.003545000,0.003545000,53506,443,,,,2608,64,,23,
1776417094.422432000,0.038135000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5130.039028000,28,0.038135000,0.038135000,443,53506,,,,3079,,,,
1776417095.298808000,0.094227000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417095.588543000,0.151080000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417095.767057000,0.096600000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,5131.494191000,27,,55.247767000,32807,443,,,,5283,26,,23,
1776417095.792620000,0.025563000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,5131.519754000,27,0.025563000,0.025563000,443,32807,,,,3284,26,,23,
1776417095.793719000,0.001099000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,5131.520853000,27,0.001099000,0.001099000,32807,443,,,,5283,,,,
1776417095.904923000,0.000000000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417096.193494000,0.009408000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417096.500980000,0.037742000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417096.794715000,0.000289000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417097.080578000,0.028934000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417097.382996000,0.098809000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417115.574037000,0.065878000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417115.574892000,0.000855000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776417115.581041000,0.006149000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417115.581918000,0.000877000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776417115.583426000,0.001508000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417115.585518000,0.002092000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776417115.589672000,0.004154000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417115.591520000,0.001848000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776417115.595044000,0.003524000,98,192.168.0.35,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417115.595970000,0.000926000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776417115.598818000,0.002848000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.621275000,0.022457000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776417115.623052000,0.001777000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.644130000,0.006786000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776417115.645488000,0.001358000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.662133000,0.016645000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776417115.663974000,0.000000000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.680761000,0.015242000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776417115.692592000,0.011831000,98,192.168.0.35,194.168.4.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.709740000,0.001011000,98,194.168.4.123,192.168.0.35,1,57,84,,,,,,,,,,,,,,,,
1776417115.714711000,0.004971000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.730019000,0.015308000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776417115.736883000,0.006864000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.748698000,0.008676000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776417115.750318000,0.001620000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.759694000,0.009376000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776417115.762539000,0.002845000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.772652000,0.010113000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776417115.785518000,0.012866000,98,192.168.0.35,194.168.8.123,1,64,84,,,,,,,,,,,,,,,,
1776417115.795006000,0.009488000,98,194.168.8.123,192.168.0.35,1,59,84,,,,,,,,,,,,,,,,
1776417115.799635000,0.004629000,99,192.168.0.35,194.168.4.123,17,64,85,,,,,,,,,49287,53,https.web.diagnostic.networking.aws.dev,,,,,65
1776417115.822437000,0.022802000,157,194.168.4.123,192.168.0.35,17,57,143,,,,,,,,,53,49287,https.web.diagnostic.networking.aws.dev,,,,,123
1776417115.837487000,0.015050000,117,192.168.0.35,194.168.4.123,17,64,103,,,,,,,,,51683,53,ec2.web.ap-southeast-7.prod.diagnostic.networking.aws.dev,,,,,83
1776417115.860318000,0.022831000,133,194.168.4.123,192.168.0.35,17,57,119,,,,,,,,,53,51683,ec2.web.ap-southeast-7.prod.diagnostic.networking.aws.dev,,,,,99
1776417115.863094000,0.002776000,74,192.168.0.35,43.208.132.177,6,64,60,0,0x0002,0.000000000,5049,,0.000000000,55446,443,,,,29200,,,,
1776417116.062106000,0.092507000,74,43.208.132.177,192.168.0.35,6,108,60,0,0x0012,0.199012000,5049,0.199012000,0.199012000,443,55446,,,,62643,,,,
1776417116.065514000,0.003408000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.202420000,5049,0.003408000,0.003408000,55446,443,,,,457,,,,
1776417116.067322000,0.001808000,463,192.168.0.35,43.208.132.177,6,64,449,397,0x0018,0.204228000,5049,,0.001808000,55446,443,,,,457,392,1,22,
1776417116.268923000,0.071414000,66,43.208.132.177,192.168.0.35,6,108,52,0,0x0010,0.405829000,5049,0.201601000,0.201601000,443,55446,,,,486,,,,
1776417116.268923000,0.000000000,181,43.208.132.177,192.168.0.35,6,108,167,115,0x0018,0.405829000,5049,,0.000000000,443,55446,,,,486,110,2,22,
1776417116.268924000,0.000001000,2962,43.208.132.177,192.168.0.35,6,108,2948,2896,0x0018,0.405830000,5049,,0.000001000,443,55446,,,,486,,,,
1776417116.269215000,0.000291000,1272,43.208.132.177,192.168.0.35,6,108,1258,1206,0x0018,0.406121000,5049,,0.000291000,443,55446,,,,486,4097,11,22,
1776417116.269572000,0.000357000,404,43.208.132.177,192.168.0.35,6,108,390,338,0x0018,0.406478000,5049,,0.000357000,443,55446,,,,486,333,12,22,
1776417116.269573000,0.000001000,75,43.208.132.177,192.168.0.35,6,108,61,9,0x0018,0.406479000,5049,,0.000001000,443,55446,,,,486,4,14,22,
1776417116.270933000,0.001360000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.407839000,5049,0.002010000,0.001360000,55446,443,,,,457,,,,
1776417116.271895000,0.000962000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.408801000,5049,0.002971000,0.000962000,55446,443,,,,502,,,,
1776417116.271895000,0.000000000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.408801000,5049,0.002971000,0.000000000,55446,443,,,,547,,,,
1776417116.271896000,0.000001000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.408802000,5049,0.002681000,0.000001000,55446,443,,,,592,,,,
1776417116.272170000,0.000274000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.409076000,5049,0.002598000,0.000274000,55446,443,,,,638,,,,
1776417116.272170000,0.000000000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.409076000,5049,0.002597000,0.000000000,55446,443,,,,638,,,,
1776417116.297331000,0.025161000,141,192.168.0.35,43.208.132.177,6,64,127,75,0x0018,0.434237000,5049,,0.025161000,55446,443,,,,638,70,16,22,
1776417116.297667000,0.000336000,72,192.168.0.35,43.208.132.177,6,64,58,6,0x0018,0.434573000,5049,,0.000336000,55446,443,,,,638,1,,20,
1776417116.297868000,0.000201000,111,192.168.0.35,43.208.132.177,6,64,97,45,0x0018,0.434774000,5049,,0.000201000,55446,443,,,,638,40,,22,
1776417116.494556000,0.048754000,66,43.208.132.177,192.168.0.35,6,108,52,0,0x0010,0.631462000,5049,0.197225000,0.196688000,443,55446,,,,486,,,,
1776417116.500829000,0.006273000,66,43.208.132.177,192.168.0.35,6,108,52,0,0x0010,0.637735000,5049,0.203162000,0.006273000,443,55446,,,,486,,,,
1776417116.500830000,0.000001000,66,43.208.132.177,192.168.0.35,6,108,52,0,0x0010,0.637736000,5049,0.202962000,0.000001000,443,55446,,,,486,,,,
1776417116.500830000,0.000000000,72,43.208.132.177,192.168.0.35,6,108,58,6,0x0018,0.637736000,5049,,0.000000000,443,55446,,,,486,1,,20,
1776417116.500830000,0.000000000,111,43.208.132.177,192.168.0.35,6,108,97,45,0x0018,0.637736000,5049,,0.000000000,443,55446,,,,486,40,,22,
1776417116.503656000,0.002826000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.640562000,5049,0.002826000,0.002826000,55446,443,,,,638,,,,
1776417116.503657000,0.000001000,393,192.168.0.35,43.208.132.177,6,64,379,327,0x0018,0.640563000,5049,,0.000001000,55446,443,,,,638,322,,23,
1776417116.503950000,0.000293000,509,192.168.0.35,43.208.132.177,6,64,495,443,0x0018,0.640856000,5049,,0.000293000,55446,443,,,,638,438,,23,
1776417116.704921000,0.047681000,66,43.208.132.177,192.168.0.35,6,108,52,0,0x0010,0.841827000,5049,0.200971000,0.200971000,443,55446,,,,480,,,,
1776417116.704921000,0.000000000,388,43.208.132.177,192.168.0.35,6,108,374,322,0x0018,0.841827000,5049,,0.000000000,443,55446,,,,480,317,,23,
1776417116.704922000,0.000001000,97,43.208.132.177,192.168.0.35,6,108,83,31,0x0018,0.841828000,5049,,0.000001000,443,55446,,,,480,26,,21,
1776417116.708566000,0.000690000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,0.845472000,5049,0.003644000,0.003644000,55446,443,,,,683,,,,
1776417116.712220000,0.003654000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0011,0.849126000,5049,,0.003654000,55446,443,,,,683,,,,
1776417116.916029000,0.007707000,66,43.208.132.177,192.168.0.35,6,108,52,0,0x0011,1.052935000,5049,0.203809000,0.203809000,443,55446,,,,480,,,,
1776417116.917329000,0.001300000,66,192.168.0.35,43.208.132.177,6,64,52,0,0x0010,1.054235000,5049,0.001300000,0.001300000,55446,443,,,,683,,,,
1776417124.379998000,0.023002000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5159.996594000,28,,29.957566000,443,53506,,,,3079,64,,23,
1776417124.387217000,0.001235000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5160.003813000,28,0.007219000,0.007219000,53506,443,,,,2608,64,,23,
1776417124.419080000,0.002133000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5160.035676000,28,0.031863000,0.031863000,443,53506,,,,3079,,,,
1776417124.520915000,0.023392000,99,192.168.0.35,13.50.43.159,6,64,85,33,0x0018,5133.511938000,56,,89.926144000,36769,443,,,,728,28,,23,
1776417124.565305000,0.044390000,66,13.50.43.159,192.168.0.35,6,119,52,0,0x0010,5133.556328000,56,0.044390000,0.044390000,443,36769,,,,474,,,,
1776417150.977312000,0.000620000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,5186.704446000,27,,55.183593000,32807,443,,,,5283,26,,23,
1776417151.001851000,0.018875000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,5186.728985000,27,0.024539000,0.024539000,443,32807,,,,3284,26,,23,
1776417151.005678000,0.003827000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,5186.732812000,27,0.003827000,0.003827000,32807,443,,,,5283,,,,
1776417154.379471000,0.008671000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5189.996067000,28,,29.960391000,443,53506,,,,3079,64,,23,
1776417154.388665000,0.009194000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5190.005261000,28,0.009194000,0.009194000,53506,443,,,,2608,64,,23,
1776417154.419003000,0.030338000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5190.035599000,28,0.030338000,0.030338000,443,53506,,,,3079,,,,
1776417157.589491000,0.000583000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417157.885616000,0.060001000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417158.188811000,0.001003000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417158.518938000,0.000582000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417158.792998000,0.045060000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417159.095089000,0.118326000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417159.410368000,0.005003000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417159.702837000,0.037192000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417184.379398000,0.094266000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5219.995994000,28,,29.960395000,443,53506,,,,3079,64,,23,
1776417184.387446000,0.006003000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5220.004042000,28,0.008048000,0.008048000,53506,443,,,,2608,64,,23,
1776417184.419078000,0.028770000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5220.035674000,28,0.031632000,0.031632000,443,53506,,,,3079,,,,
1776417192.442075000,0.131527000,98,192.168.0.1,192.168.0.200,1,64,84,,,,,,,,,,,,,,,,
1776417192.453412000,0.011337000,98,192.168.0.200,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417192.453412000,0.000000000,98,192.168.0.1,192.168.0.59,1,64,84,,,,,,,,,,,,,,,,
1776417192.455360000,0.001948000,98,192.168.0.59,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417192.474452000,0.011375000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776417192.484329000,0.009877000,98,192.168.0.1,192.168.0.43,1,64,84,,,,,,,,,,,,,,,,
1776417192.484350000,0.000021000,98,192.168.0.43,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417192.506382000,0.011065000,98,192.168.0.1,192.168.0.55,1,64,84,,,,,,,,,,,,,,,,
1776417192.507648000,0.001266000,98,192.168.0.55,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417192.556270000,0.016035000,98,192.168.0.1,192.168.0.47,1,64,84,,,,,,,,,,,,,,,,
1776417192.559491000,0.003221000,98,192.168.0.47,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417192.602825000,0.005212000,98,192.168.0.1,192.168.0.52,1,64,84,,,,,,,,,,,,,,,,
1776417192.604286000,0.001461000,98,192.168.0.52,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417192.684592000,0.010916000,98,192.168.0.1,192.168.0.43,1,64,84,,,,,,,,,,,,,,,,
1776417192.684604000,0.000012000,98,192.168.0.43,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417192.717346000,0.021929000,98,192.168.0.1,192.168.0.52,1,64,84,,,,,,,,,,,,,,,,
1776417192.719408000,0.002062000,98,192.168.0.52,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417192.751477000,0.010235000,98,192.168.0.1,192.168.0.35,1,64,84,,,,,,,,,,,,,,,,
1776417192.770406000,0.010029000,98,192.168.0.1,192.168.0.55,1,64,84,,,,,,,,,,,,,,,,
1776417192.771654000,0.000880000,98,192.168.0.55,192.168.0.1,1,64,84,,,,,,,,,,,,,,,,
1776417192.825439000,0.013402000,98,192.168.0.1,192.168.0.47,1,64,84,,,,,,,,,,,,,,,,
1776417192.827173000,0.001734000,98,192.168.0.47,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417192.875148000,0.021130000,98,192.168.0.1,192.168.0.59,1,64,84,,,,,,,,,,,,,,,,
1776417192.876706000,0.001558000,98,192.168.0.59,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417192.883874000,0.007168000,98,192.168.0.1,192.168.0.200,1,64,84,,,,,,,,,,,,,,,,
1776417192.893372000,0.009498000,98,192.168.0.200,192.168.0.1,1,255,84,,,,,,,,,,,,,,,,
1776417206.227210000,0.000505000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,5241.954344000,27,,55.221532000,32807,443,,,,5283,26,,23,
1776417206.251838000,0.024628000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,5241.978972000,27,0.024628000,0.024628000,443,32807,,,,3284,26,,23,
1776417206.258908000,0.007070000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,5241.986042000,27,0.007070000,0.007070000,32807,443,,,,5283,,,,
1776417214.379624000,0.000280000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5249.996220000,28,,29.960546000,443,53506,,,,3079,64,,23,
1776417214.381591000,0.000317000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5249.998187000,28,0.001967000,0.001967000,53506,443,,,,2608,64,,23,
1776417214.411705000,0.011201000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5250.028301000,28,0.030114000,0.030114000,443,53506,,,,3079,,,,
1776417214.522737000,0.002589000,99,192.168.0.35,13.50.43.159,6,64,85,33,0x0018,5223.513760000,56,,89.957432000,36769,443,,,,728,28,,23,
1776417214.564802000,0.035057000,66,13.50.43.159,192.168.0.35,6,119,52,0,0x0010,5223.555825000,56,0.042065000,0.042065000,443,36769,,,,474,,,,
1776417219.342433000,0.003523000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417219.642383000,0.043238000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417219.941894000,0.062347000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417220.243395000,0.154589000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417220.550542000,0.000579000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417220.846273000,0.047369000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417221.152003000,0.141369000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417221.474909000,0.000580000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417244.379179000,0.067511000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5279.995775000,28,,29.967474000,443,53506,,,,3079,64,,23,
1776417244.381134000,0.001955000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5279.997730000,28,0.001955000,0.001955000,53506,443,,,,2608,64,,23,
1776417244.411707000,0.030573000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5280.028303000,28,0.030573000,0.030573000,443,53506,,,,3079,,,,
1776417257.912679000,0.174813000,123,192.168.0.200,3.248.160.245,6,255,109,69,0x0018,5305.900168000,13,,200.005730000,52706,443,,,,2920,64,,23,
1776417257.937525000,0.024846000,123,3.248.160.245,192.168.0.200,6,116,109,69,0x0018,5305.925014000,13,0.024846000,0.024846000,443,52706,,,,65535,64,,23,
1776417258.082171000,0.111156000,60,192.168.0.200,3.248.160.245,6,255,40,0,0x0010,5306.069660000,13,0.144646000,0.144646000,52706,443,,,,2851,,,,
1776417261.254227000,0.002015000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,5296.981361000,27,,54.995319000,32807,443,,,,5283,26,,23,
1776417261.280667000,0.026440000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,5297.007801000,27,0.026440000,0.026440000,443,32807,,,,3284,26,,23,
1776417261.281799000,0.001132000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,5297.008933000,27,0.001132000,0.001132000,32807,443,,,,5283,,,,
1776417268.020532000,0.013281000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,5200.975590000,124,,199.857510000,52433,443,,,,2232,26,,23,
1776417268.046913000,0.012770000,85,52.50.169.45,192.168.0.59,6,116,71,31,0x0018,5201.001971000,124,0.026381000,0.026381000,443,52433,,,,65535,26,,23,
1776417268.162730000,0.001948000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,5201.117788000,124,0.115817000,0.115817000,52433,443,,,,2201,,,,
1776417274.379761000,0.052357000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5309.996357000,28,,29.968054000,443,53506,,,,3079,64,,23,
1776417274.384771000,0.005010000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5310.001367000,28,0.005010000,0.005010000,53506,443,,,,2608,64,,23,
1776417274.414988000,0.030217000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5310.031584000,28,0.030217000,0.030217000,443,53506,,,,3079,,,,
1776417279.489076000,0.008906000,85,192.168.0.47,52.50.169.45,6,255,71,31,0x0018,5201.000903000,135,,199.805596000,52433,443,,,,2571,26,,23,
1776417279.516441000,0.016228000,85,52.50.169.45,192.168.0.47,6,116,71,31,0x0018,5201.028268000,135,0.027365000,0.027365000,443,52433,,,,63984,26,,23,
1776417279.687353000,0.061923000,60,192.168.0.47,52.50.169.45,6,255,40,0,0x0010,5201.199180000,135,0.170912000,0.170912000,52433,443,,,,2540,,,,
1776417281.456755000,0.188978000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417281.761230000,0.029859000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417281.830506000,0.069276000,85,192.168.0.52,52.210.212.218,6,255,71,31,0x0018,5200.876573000,138,,199.875028000,52433,443,,,,1985,26,,23,
1776417281.854275000,0.023769000,85,52.210.212.218,192.168.0.52,6,116,71,31,0x0018,5200.900342000,138,0.023769000,0.023769000,443,52433,,,,63984,26,,23,
1776417281.957902000,0.025927000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,5201.003969000,138,0.103627000,0.103627000,52433,443,,,,1954,,,,
1776417282.059761000,0.099879000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417282.353751000,0.128583000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417282.494589000,0.072735000,407,192.168.0.35,51.92.222.233,6,64,393,341,0x0018,5318.111185000,28,,8.079601000,53506,443,,,,2608,336,,23,
1776417282.526698000,0.032109000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,5318.143294000,28,0.032109000,0.032109000,443,53506,,,,3077,,,,
1776417282.528077000,0.001379000,167,51.92.222.233,192.168.0.35,6,247,153,101,0x0018,5318.144673000,28,,0.001379000,443,53506,,,,3079,96,,23,
1776417282.574097000,0.008422000,66,192.168.0.35,51.92.222.233,6,64,52,0,0x0010,5318.190693000,28,0.046020000,0.046020000,53506,443,,,,2608,,,,
1776417282.653665000,0.000571000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417282.947773000,0.065250000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417283.251809000,0.139902000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417283.553901000,0.000388000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776417304.379461000,0.036574000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,5339.996057000,28,,21.805364000,443,53506,,,,3079,64,,23,
1776417304.381059000,0.001598000,66,192.168.0.35,51.92.222.233,6,64,52,0,0x0010,5339.997655000,28,0.001598000,0.001598000,53506,443,,,,2607,,,,
1776417304.381649000,0.000590000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,5339.998245000,28,,0.000590000,53506,443,,,,2608,64,,23,
