windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,tcpPacketCount,udpPacketCount,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,avgInterPacketTime,stdInterPacketTime,maxInterPacketTime,smallPackets,mediumPackets,largePackets,count_size_200,count_size_368,count_size_369,count_size_74,anomalousRatio,cameraExternalPkts,cameraExternalBytes,rpi_pktsTo,rpi_pktsFrom,rpi_bytesTo,rpi_bytesFrom,rpi_avgLenTo,rpi_avgLenFrom,hub_pktsTo,hub_pktsFrom,hub_bytesTo,hub_bytesFrom,hub_avgLenTo,hub_avgLenFrom,lounge_pktsTo,lounge_pktsFrom,lounge_bytesTo,lounge_bytesFrom,lounge_avgLenTo,lounge_avgLenFrom,bedroom_pktsTo,bedroom_pktsFrom,bedroom_bytesTo,bedroom_bytesFrom,bedroom_avgLenTo,bedroom_avgLenFrom,camera_pktsTo,camera_pktsFrom,camera_bytesTo,camera_bytesFrom,camera_avgLenTo,camera_avgLenFrom,label,packetCount_delta,cameraExternalPkts_delta,lounge_pktsTo_delta,bedroom_pktsTo_delta,hub_pktsTo_delta,camera_pktsTo_delta
49393,1773398901.767854,1773398906.767854,15,137.53333333333333,121.12685728423551,15,0,6,6,6,6,0.13058858258383615,0.3324212550962642,1.3079278469085693,11,4,0,1,2,0,0,0.2,2,163,3,6,320,964,106.66666666666667,160.66666666666666,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,5,4,937,692,187.4,173.0,1,2,97,163,97.0,81.5,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
49394,1773398902.767854,1773398907.767854,24,156.45833333333334,134.6650100455035,24,0,7,7,7,7,0.18299134917881177,0.4600715238048681,1.9476120471954346,16,8,0,2,2,0,0,0.16666666666666666,2,163,5,10,580,1878,116.0,187.8,0,0,0,0,0.0,0.0,7,5,1115,751,159.28571428571428,150.2,5,4,937,692,187.4,173.0,1,2,97,163,97.0,81.5,bulboff,9.0,0.0,5.0,0.0,0.0,0.0
49395,1773398903.767854,1773398908.767854,18,184.5,144.66791474116005,18,0,5,5,6,6,0.1577445899738985,0.45179566442451435,1.9476120471954346,10,8,0,2,2,0,0,0.2222222222222222,0,0,4,8,520,1764,130.0,220.5,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulbchange,-6.0,-2.0,-2.0,0.0,0.0,-1.0
49396,1773398904.767854,1773398909.767854,18,184.5,144.66791474116005,18,0,5,5,6,6,0.1577445899738985,0.45179566442451435,1.9476120471954346,10,8,0,2,2,0,0,0.2222222222222222,0,0,4,8,520,1764,130.0,220.5,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
49397,1773398905.767854,1773398910.767854,9,188.0,149.38020097872558,9,0,3,3,4,4,0.054118603467941284,0.06714043658049948,0.18004798889160156,5,4,0,1,0,0,0,0.1111111111111111,0,0,2,4,260,914,130.0,228.5,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulbchange,-9.0,0.0,0.0,-5.0,0.0,0.0
49398,1773398906.767854,1773398911.767854,9,188.0,149.38020097872558,9,0,3,3,4,4,0.054118603467941284,0.06714043658049948,0.18004798889160156,5,4,0,1,0,0,0,0.1111111111111111,0,0,2,4,260,914,130.0,228.5,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
49407,1773398915.767854,1773398920.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.03806149959564209,0.03798854351043701,0.0760500431060791,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,-6.0,0.0,-5.0,2.0,0.0,0.0
49408,1773398916.767854,1773398921.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.03806149959564209,0.03798854351043701,0.0760500431060791,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49409,1773398917.767854,1773398922.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.4661491870880127,0.8812982692172169,2.227871894836426,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,2.0,0.0,0.0,0.0
49410,1773398918.767854,1773398923.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.4661491870880127,0.8812982692172169,2.227871894836426,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49411,1773398919.767854,1773398924.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.4661491870880127,0.8812982692172169,2.227871894836426,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49412,1773398920.767854,1773398925.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.013375520706176758,0.01330256462097168,0.026678085327148438,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,-2.0,0.0,0.0
49413,1773398921.767854,1773398926.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.013375520706176758,0.01330256462097168,0.026678085327148438,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49416,1773398924.767854,1773398929.767854,8,196.0,140.9104325449326,8,0,3,3,4,4,0.051499434879847934,0.07832859962306761,0.21775293350219727,4,4,0,1,2,0,0,0.375,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,937,631,187.4,210.33333333333334,0,0,0,0,0.0,0.0,bulbon,5.0,0.0,-2.0,5.0,0.0,0.0
49417,1773398925.767854,1773398930.767854,9,180.88888888888889,139.55759021871336,9,0,3,3,4,4,0.04995301365852356,0.07338384194905109,0.21775293350219727,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,1.0,0.0,0.0,0.0,0.0,0.0
49418,1773398926.767854,1773398931.767854,9,180.88888888888889,139.55759021871336,9,0,3,3,4,4,0.04995301365852356,0.07338384194905109,0.21775293350219727,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
49419,1773398927.767854,1773398932.767854,9,180.88888888888889,139.55759021871336,9,0,3,3,4,4,0.04995301365852356,0.07338384194905109,0.21775293350219727,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
49420,1773398928.767854,1773398933.767854,9,180.88888888888889,139.55759021871336,9,0,3,3,4,4,0.04995301365852356,0.07338384194905109,0.21775293350219727,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
49421,1773398929.767854,1773398934.767854,1,60.0,0.0,1,0,1,1,1,1,,,,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,0,60,0.0,60.0,0,0,0,0,0.0,0.0,bulbon,-8.0,0.0,0.0,-5.0,0.0,0.0
49425,1773398933.767854,1773398938.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.05272054672241211,0.05264759063720703,0.10536813735961914,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,2.0,0.0,2.0,0.0,0.0,0.0
49426,1773398934.767854,1773398939.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.05272054672241211,0.05264759063720703,0.10536813735961914,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49427,1773398935.767854,1773398940.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.05272054672241211,0.05264759063720703,0.10536813735961914,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49428,1773398936.767854,1773398941.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.05272054672241211,0.05264759063720703,0.10536813735961914,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49429,1773398937.767854,1773398942.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.05272054672241211,0.05264759063720703,0.10536813735961914,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49431,1773398939.767854,1773398944.767854,2,57.0,3.0,2,0,1,1,1,1,7.414817810058594e-05,0.0,7.414817810058594e-05,2,0,0,0,0,0,0,0.0,0,0,0,2,0,114,0.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,114,0,57.0,0.0,0,0,0,0,0.0,0.0,idle,-1.0,0.0,-2.0,2.0,0.0,0.0
49432,1773398940.767854,1773398945.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.019855022430419922,0.019780874252319336,0.03963589668273926,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,1.0,0.0,0.0,0.0,0.0,0.0
49433,1773398941.767854,1773398946.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.019855022430419922,0.019780874252319336,0.03963589668273926,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49434,1773398942.767854,1773398947.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.019855022430419922,0.019780874252319336,0.03963589668273926,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49435,1773398943.767854,1773398948.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.019855022430419922,0.019780874252319336,0.03963589668273926,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49436,1773398944.767854,1773398949.767854,3,66.66666666666667,4.714045207910316,1,2,2,2,1,1,2.3492850065231323,2.0407580137252808,4.390043020248413,3,0,0,0,0,0,0,0.0,0,0,1,0,60,0,60.0,0.0,0,2,0,140,0.0,70.0,0,0,0,0,0.0,0.0,0,1,0,60,0.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,-2.0,0.0,0.0
49437,1773398945.767854,1773398950.767854,6,70.0,0.0,0,6,1,1,0,0,0.29959421157836913,0.005226859616370547,0.30852699279785156,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,6,0,420,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,0.0,0.0,0.0,0.0
49438,1773398946.767854,1773398951.767854,8,70.0,0.0,0,8,1,1,0,0,0.29999286787850515,0.004462843241965497,0.30852699279785156,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,2.0,0.0,0.0,0.0,0.0,0.0
49439,1773398947.767854,1773398952.767854,8,70.0,0.0,0,8,1,1,0,0,0.29999286787850515,0.004462843241965497,0.30852699279785156,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49440,1773398948.767854,1773398953.767854,11,66.72727272727273,5.544709338900693,3,8,3,3,2,2,0.37649481296539306,0.4445057919972864,1.6622939109802246,11,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,8,0,560,0.0,70.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,2.0,0.0,0.0,0.0
49441,1773398949.767854,1773398954.767854,9,66.0,5.887840577551898,3,6,3,3,2,2,0.3953721225261688,0.4951623638474599,1.6622939109802246,9,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,6,0,420,0.0,70.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-2.0,0.0,0.0,0.0,0.0,0.0
49442,1773398950.767854,1773398955.767854,5,62.8,6.273754856543249,3,2,3,3,2,2,0.49153101444244385,0.6869304706560035,1.6622939109802246,5,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,2,0,140,0.0,70.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-4.0,0.0,0.0,0.0,0.0,0.0
49443,1773398951.767854,1773398956.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.001352071762084961,0.001277923583984375,0.002629995346069336,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-2.0,0.0,0.0,0.0,0.0,0.0
49444,1773398952.767854,1773398957.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.001352071762084961,0.001277923583984375,0.002629995346069336,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49446,1773398954.767854,1773398959.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.013650059700012207,0.011866927146911621,0.025516986846923828,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,0.0,2.0,-2.0,0.0,0.0,1.0
49447,1773398955.767854,1773398960.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.22206058502197265,0.3929788094907084,1.0060579776763916,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,3.0,0.0,0.0,2.0,0.0,0.0
49448,1773398956.767854,1773398961.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.22206058502197265,0.3929788094907084,1.0060579776763916,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
49449,1773398957.767854,1773398962.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.22206058502197265,0.3929788094907084,1.0060579776763916,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
49450,1773398958.767854,1773398963.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.22206058502197265,0.3929788094907084,1.0060579776763916,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
49451,1773398959.767854,1773398964.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.03847241401672363,0.038399457931518555,0.07687187194824219,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,-3.0,-2.0,0.0,0.0,0.0,-1.0
49455,1773398963.767854,1773398968.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0012603600819905598,0.0016854810448149113,0.0036439895629882812,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,1.0,0.0,2.0,-2.0,0.0,0.0
49456,1773398964.767854,1773398969.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0012603600819905598,0.0016854810448149113,0.0036439895629882812,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49457,1773398965.767854,1773398970.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0012603600819905598,0.0016854810448149113,0.0036439895629882812,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49458,1773398966.767854,1773398971.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0012603600819905598,0.0016854810448149113,0.0036439895629882812,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
49459,1773398967.767854,1773398972.767854,12,155.5,141.09069187346603,12,0,4,4,5,5,0.45149681784889917,1.3614020813886458,4.755307912826538,8,4,0,1,0,0,0,0.08333333333333333,0,0,4,6,380,1028,95.0,171.33333333333334,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,5,3,1001,631,200.2,210.33333333333334,0,0,0,0,0.0,0.0,bulbchange,8.0,0.0,0.0,5.0,0.0,0.0
49460,1773398968.767854,1773398973.767854,9,188.0,149.38020097872558,9,0,3,3,4,4,0.03166702389717102,0.03714556317336508,0.10802912712097168,5,4,0,1,0,0,0,0.1111111111111111,0,0,2,4,260,914,130.0,228.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,0,0,0,0,0.0,0.0,bulbchange,-3.0,0.0,-2.0,0.0,0.0,0.0
49461,1773398969.767854,1773398974.767854,9,188.0,149.38020097872558,9,0,3,3,4,4,0.03166702389717102,0.03714556317336508,0.10802912712097168,5,4,0,1,0,0,0,0.1111111111111111,0,0,2,4,260,914,130.0,228.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
49462,1773398970.767854,1773398975.767854,9,188.0,149.38020097872558,9,0,3,3,4,4,0.03166702389717102,0.03714556317336508,0.10802912712097168,5,4,0,1,0,0,0,0.1111111111111111,0,0,2,4,260,914,130.0,228.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
49463,1773398971.767854,1773398976.767854,9,188.0,149.38020097872558,9,0,3,3,4,4,0.03166702389717102,0.03714556317336508,0.10802912712097168,5,4,0,1,0,0,0,0.1111111111111111,0,0,2,4,260,914,130.0,228.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,1001,691,200.2,172.75,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
49464,1773398972.767854,1773398977.767854,1,60.0,0.0,1,0,1,1,1,1,,,,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,0,60,0.0,60.0,0,0,0,0,0.0,0.0,bulbchange,-8.0,0.0,0.0,-5.0,0.0,0.0
49470,1773398978.767854,1773398983.767854,2,74.0,0.0,2,0,1,1,1,1,7.605552673339844e-05,0.0,7.605552673339844e-05,2,0,0,0,0,0,2,1.0,0,0,0,2,0,148,0.0,74.0,0,0,0,0,0.0,0.0,2,0,148,0,74.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulboff,1.0,0.0,2.0,0.0,0.0,0.0
49471,1773398979.767854,1773398984.767854,14,139.35714285714286,125.27091051161145,14,0,3,3,4,4,0.021634230246910684,0.030476976627203885,0.09361410140991211,10,4,0,1,2,0,2,0.35714285714285715,0,0,3,8,320,1112,106.66666666666667,139.0,0,0,0,0,0.0,0.0,9,5,1199,752,133.22222222222223,150.4,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulboff,12.0,0.0,7.0,0.0,0.0,0.0
49472,1773398980.767854,1773398985.767854,14,139.35714285714286,125.27091051161145,14,0,3,3,4,4,0.021634230246910684,0.030476976627203885,0.09361410140991211,10,4,0,1,2,0,2,0.35714285714285715,0,0,3,8,320,1112,106.66666666666667,139.0,0,0,0,0,0.0,0.0,9,5,1199,752,133.22222222222223,150.4,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
49473,1773398981.767854,1773398986.767854,14,139.35714285714286,125.27091051161145,14,0,3,3,4,4,0.021634230246910684,0.030476976627203885,0.09361410140991211,10,4,0,1,2,0,2,0.35714285714285715,0,0,3,8,320,1112,106.66666666666667,139.0,0,0,0,0,0.0,0.0,9,5,1199,752,133.22222222222223,150.4,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
49474,1773398982.767854,1773398987.767854,16,129.0625,120.30870123873002,16,0,3,4,5,4,0.26664212544759114,0.9229498967148628,3.7183139324188232,12,4,0,1,2,0,2,0.3125,0,0,3,10,320,1226,106.66666666666667,122.6,0,0,0,0,0.0,0.0,9,5,1199,752,133.22222222222223,150.4,2,0,114,0,57.0,0.0,0,0,0,0,0.0,0.0,bulboff,2.0,0.0,0.0,2.0,0.0,0.0
49475,1773398983.767854,1773398988.767854,15,131.8,123.87639000229218,15,0,4,4,5,5,0.2850216456821987,0.9526522694965256,3.7183139324188232,11,4,0,1,2,0,0,0.2,0,0,4,8,380,1078,95.0,134.75,0,0,0,0,0.0,0.0,7,5,1051,752,150.14285714285714,150.4,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,-1.0,0.0,-2.0,0.0,0.0,0.0
49476,1773398984.767854,1773398989.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.02599656581878662,0.025923609733581543,0.051920175552368164,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,-12.0,0.0,-7.0,0.0,0.0,0.0
49477,1773398985.767854,1773398990.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.02599656581878662,0.025923609733581543,0.051920175552368164,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49478,1773398986.767854,1773398991.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.02599656581878662,0.025923609733581543,0.051920175552368164,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
49479,1773398987.767854,1773398992.767854,1,60.0,0.0,1,0,1,1,1,1,,,,1,0,0,0,0,0,0,0.0,0,0,1,0,60,0,60.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,0,60,0.0,60.0,0,0,0,0,0.0,0.0,idle,-2.0,0.0,0.0,-2.0,0.0,0.0
49486,1773398994.767854,1773398999.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.06726658344268799,0.06719458103179932,0.1344611644744873,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulbon,2.0,0.0,2.0,0.0,0.0,0.0
